Period;Hour;Day_type;Origin;Destination;Immobility;Home_Category;Activity_Category;Social-professional groups;Observation_Zone;Mode;Volume
202002;18:00:00;WE;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;130
202002;18:00:00;WE;Kasai-Oriental;Lomami;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;27
202002;18:00:00;WE;Kasai-Oriental;Lomami;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;27
202002;18:00:00;WE;Kinshasa;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;27
202002;18:00:00;WE;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;28
202002;18:00:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;53
202002;18:00:00;WE;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;28
202002;18:00:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;53
202002;18:00:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;28
202002;18:00:00;WE;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;28
202002;18:00:00;WE;Kongo-Central;Kinshasa;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;26
202002;18:00:00;WE;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;27
202002;18:00:00;WE;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;211
202002;18:00:00;WE;Kongo-Central;Kinshasa;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;26
202002;18:00:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;27
202002;18:00:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;290
202002;18:00:00;WE;Lualaba;Haut-Katanga;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;55
202002;18:00:00;WE;Lualaba;Haut-Katanga;3h;Outside_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;27
202002;18:00:00;WE;Lualaba;Haut-Katanga;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;55
202002;18:00:00;WE;Sud-Kivu;Nord-Kivu;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;26
202002;18:30:00;JO;Haut-Katanga;Lualaba;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;57
202002;18:30:00;JO;Haut-Katanga;Lualaba;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;27
202002;18:30:00;JO;Haut-Katanga;Lualaba;3h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;29
202002;18:30:00;JO;Haut-Katanga;Lualaba;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;28
202002;18:30:00;JO;Haut-Katanga;Lualaba;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;27
202002;18:30:00;JO;Hors_Zone;Bas-Uele;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;28
202002;18:30:00;JO;Hors_Zone;Equateur;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;28
202002;18:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;780
202002;18:30:00;JO;Hors_Zone;Haut-Lomami;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;27
202002;18:30:00;JO;Hors_Zone;Kasai-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;26
202002;18:30:00;JO;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;138
202002;18:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;613
202002;18:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;753
202002;18:30:00;JO;Hors_Zone;Kwilu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;28
202002;18:30:00;JO;Hors_Zone;Lomami;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;27
202002;18:30:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;223
202002;18:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;136
202002;18:30:00;JO;Hors_Zone;Nord-Ubangi;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;28
202002;18:30:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;308
202002;18:30:00;JO;Hors_Zone;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;29
202002;18:30:00;JO;Hors_Zone;Tshopo;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;29
202002;18:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;141
202002;18:30:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;56
202002;18:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;143
202002;18:30:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;81
202002;18:30:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;27
202002;18:30:00;JO;Kongo-Central;Kinshasa;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;55
202002;18:30:00;JO;Kongo-Central;Kinshasa;1h;Destination_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;28
202002;18:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;332
202002;18:30:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;55
202002;18:30:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;55
202002;18:30:00;JO;Kongo-Central;Kinshasa;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;55
202002;18:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;360
202002;18:30:00;JO;Lualaba;Haut-Katanga;1h;Outside_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;28
202002;18:30:00;JO;Lualaba;Haut-Katanga;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;29
202002;18:30:00;JO;Lualaba;Haut-Katanga;3h;Outside_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;28
202002;18:30:00;JO;Lualaba;Haut-Katanga;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;86
202002;18:30:00;JO;Nord-Kivu;Kinshasa;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;28
202002;18:30:00;JO;Nord-Kivu;Kinshasa;3h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;28
202002;18:30:00;WE;Haut-Katanga;Lualaba;1h;Destination_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;27
202002;18:30:00;WE;Haut-Katanga;Lualaba;3h;Destination_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;27
202002;18:30:00;WE;Haut-Lomami;Kasai;3h;Outside_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;27
202002;18:30:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;224
202002;18:30:00;WE;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;30
202002;18:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;169
202002;18:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;281
202002;18:30:00;WE;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;56
202002;18:30:00;WE;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;27
202002;18:30:00;WE;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;27
202002;18:30:00;WE;Hors_Zone;Tshuapa;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;29
202002;18:30:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;87
202002;18:30:00;WE;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;27
202002;18:30:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;87
202002;18:30:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;27
202002;18:30:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;81
202002;18:30:00;WE;Kongo-Central;Kinshasa;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;27
202002;18:30:00;WE;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;224
202002;18:30:00;WE;Kongo-Central;Kinshasa;3h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;29
202002;18:30:00;WE;Kongo-Central;Kinshasa;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;57
202002;18:30:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;281
202002;18:30:00;WE;Lualaba;Haut-Katanga;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;29
202002;18:30:00;WE;Lualaba;Haut-Katanga;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;59
202002;19:00:00;JO;Haut-Katanga;Lualaba;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;59
202002;19:00:00;JO;Haut-Katanga;Lualaba;3h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;30
202002;19:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;605
202002;19:00:00;JO;Hors_Zone;Haut-Lomami;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;29
202002;19:00:00;JO;Hors_Zone;Haut-Uele;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;29
202002;19:00:00;JO;Hors_Zone;Kasai;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;59
202002;19:00:00;JO;Hors_Zone;Kasai-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;29
202002;19:00:00;JO;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;60
202002;19:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;517
202002;19:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;898
202002;19:00:00;JO;Hors_Zone;Lomami;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;30
202002;19:00:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;121
202002;19:00:00;JO;Hors_Zone;Maniema;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;30
202002;19:00:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;91
202002;19:00:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;241
202002;19:00:00;JO;Hors_Zone;Tshopo;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;209
202002;19:00:00;JO;Hors_Zone;Tshuapa;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;30
202002;19:00:00;JO;Ituri;Nord-Kivu;3h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;31
202002;19:00:00;JO;Kasai-Oriental;Haut-Katanga;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;29
202002;19:00:00;JO;Kasai-Oriental;Haut-Katanga;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;29
202002;19:00:00;JO;Kasai-Oriental;Kasai-Central;3h;Origin_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;31
202002;19:00:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;30
202002;19:00:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;32
202002;19:00:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;299
202002;19:00:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;60
202002;19:00:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;30
202002;19:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;270
202002;19:00:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;91
202002;19:00:00;JO;Kongo-Central;Kinshasa;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;60
202002;19:00:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;186
202002;19:00:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;61
202002;19:00:00;JO;Kongo-Central;Kinshasa;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;60
202002;19:00:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;275
202002;19:00:00;JO;Lualaba;Haut-Katanga;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;31
202002;19:00:00;JO;Lualaba;Haut-Katanga;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;61
202002;19:00:00;JO;Lualaba;Haut-Katanga;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;31
202002;19:00:00;JO;Nord-Kivu;Sud-Kivu;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;30
202002;19:00:00;JO;Sud-Kivu;Nord-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;30
202002;19:00:00;WE;Haut-Katanga;Lualaba;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;32
202002;19:00:00;WE;Haut-Katanga;Lualaba;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;32
202002;19:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;91
202002;19:00:00;WE;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;62
202002;19:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;308
202002;19:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;245
202002;19:00:00;WE;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;32
202002;19:00:00;WE;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;60
202002;19:00:00;WE;Hors_Zone;Tshopo;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;31
202002;19:00:00;WE;Kasai-Oriental;Lomami;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;30
202002;19:00:00;WE;Kasai-Oriental;Lomami;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;30
202002;19:00:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;94
202002;19:00:00;WE;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;91
202002;19:00:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;30
202002;19:00:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;91
202002;19:00:00;WE;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;32
202002;19:00:00;WE;Kongo-Central;Kinshasa;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;30
202002;19:00:00;WE;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;120
202002;19:00:00;WE;Kongo-Central;Kinshasa;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;30
202002;19:00:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;183
202002;19:00:00;WE;Lomami;Kasai-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;32
202002;19:00:00;WE;Lualaba;Haut-Katanga;1h;Outside_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;30
202002;19:00:00;WE;Lualaba;Haut-Katanga;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;31
202002;19:00:00;WE;Lualaba;Haut-Katanga;3h;Outside_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;30
202002;19:00:00;WE;Lualaba;Haut-Katanga;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;31
202002;19:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;803
202002;19:30:00;JO;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;71
202002;19:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;516
202002;19:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;1146
202002;19:30:00;JO;Hors_Zone;Kwilu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;34
202002;19:30:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;243
202002;19:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;136
202002;19:30:00;JO;Hors_Zone;Nord-Ubangi;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;66
202002;19:30:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;207
202002;19:30:00;JO;Hors_Zone;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;35
202002;19:30:00;JO;Hors_Zone;Tshopo;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;72
202002;19:30:00;JO;Kasai-Oriental;Haut-Katanga;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;35
202002;19:30:00;JO;Kasai-Oriental;Haut-Katanga;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;35
202002;19:30:00;JO;Kasai-Oriental;Lomami;3h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;34
202002;19:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;68
202002;19:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;140
202002;19:30:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;68
202002;19:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;68
202002;19:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;33
202002;19:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;177
202002;19:30:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;35
202002;19:30:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;34
202002;19:30:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;34
202002;19:30:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;34
202002;19:30:00;JO;Kongo-Central;Kinshasa;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;35
202002;19:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;242
202002;19:30:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;69
202002;19:30:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;34
202002;19:30:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;34
202002;19:30:00;JO;Kongo-Central;Kinshasa;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;35
202002;19:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;239
202002;19:30:00;JO;Lomami;Kasai-Oriental;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;34
202002;19:30:00;JO;Lualaba;Haut-Katanga;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;34
202002;19:30:00;JO;Lualaba;Haut-Katanga;3h;Outside_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;37
202002;19:30:00;JO;Lualaba;Haut-Katanga;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;73
202002;19:30:00;WE;Haut-Katanga;Lualaba;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;71
202002;19:30:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;276
202002;19:30:00;WE;Hors_Zone;Kasai-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;35
202002;19:30:00;WE;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;34
202002;19:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;239
202002;19:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;319
202002;19:30:00;WE;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;104
202002;19:30:00;WE;Hors_Zone;Maniema;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;37
202002;19:30:00;WE;Hors_Zone;Mongala;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;35
202002;19:30:00;WE;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;33
202002;19:30:00;WE;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;37
202002;19:30:00;WE;Kinshasa;Haut-Katanga;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;67
202002;19:30:00;WE;Kinshasa;Haut-Katanga;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;67
202002;19:30:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;69
202002;19:30:00;WE;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;105
202002;19:30:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;69
202002;19:30:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;69
202002;19:30:00;WE;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;37
202002;19:30:00;WE;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;139
202002;19:30:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;137
