Period;Hour;Day_type;Origin;Destination;Immobility;Home_Category;Activity_Category;Gender;Observation_Zone;Mode;Volume
202003;17:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;40
202003;17:00:00;WE;Hors_Zone;Sankuru;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;24
202003;17:00:00;WE;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;39
202003;17:00:00;WE;Kasai-Oriental;Kasai-Central;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;24
202003;17:00:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;22
202003;17:00:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;28
202003;17:00:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;26
202003;17:00:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;51
202003;17:00:00;WE;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;64
202003;17:00:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;26
202003;17:00:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;76
202003;17:00:00;WE;Lualaba;Haut-Katanga;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;21
202003;17:30:00;JO;Haut-Katanga;Lualaba;3h;Outside_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;24
202003;17:30:00;JO;Haut-Lomami;Kasai;3h;Outside_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;23
202003;17:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;142
202003;17:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;378
202003;17:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;153
202003;17:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;43
202003;17:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;223
202003;17:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;81
202003;17:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;293
202003;17:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;50
202003;17:30:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;68
202003;17:30:00;JO;Hors_Zone;Maniema;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;25
202003;17:30:00;JO;Hors_Zone;Maniema;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;22
202003;17:30:00;JO;Hors_Zone;Mongala;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;24
202003;17:30:00;JO;Hors_Zone;Mongala;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;24
202003;17:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;29
202003;17:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;124
202003;17:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;27
202003;17:30:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;112
202003;17:30:00;JO;Hors_Zone;Sud-Kivu;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;24
202003;17:30:00;JO;Hors_Zone;Tshopo;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;42
202003;17:30:00;JO;Ituri;Kinshasa;3h;Outside_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;24
202003;17:30:00;JO;Kinshasa;Haut-Katanga;1h;Outside_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;23
202003;17:30:00;JO;Kinshasa;Haut-Katanga;3h;Outside_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;23
202003;17:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;F;ZoneGlobale;All_modes;33
202003;17:30:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;24
202003;17:30:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;24
202003;17:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;F;ZoneGlobale;All_modes;30
202003;17:30:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;24
202003;17:30:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;24
202003;17:30:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;45
202003;17:30:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;23
202003;17:30:00;JO;Kongo-Central;Kinshasa;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;24
202003;17:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;119
202003;17:30:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;23
202003;17:30:00;JO;Kongo-Central;Kinshasa;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;24
202003;17:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;148
202003;17:30:00;JO;Lomami;Haut-Lomami;3h;Study_Zone_Resident;Study_Zone_Worker;M;ZoneGlobale;All_modes;27
202003;17:30:00;JO;Nord-Kivu;Kinshasa;1h;Outside_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;24
202003;17:30:00;JO;Nord-Kivu;Sud-Kivu;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;24
202003;17:30:00;WE;Haut-Katanga;Lualaba;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;23
202003;17:30:00;WE;Haut-Katanga;Lualaba;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;32
202003;17:30:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;55
202003;17:30:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;22
202003;17:30:00;WE;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;58
202003;17:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;24
202003;17:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;198
202003;17:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;47
202003;17:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;115
202003;17:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;26
202003;17:30:00;WE;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;37
202003;17:30:00;WE;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;35
202003;17:30:00;WE;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;28
202003;17:30:00;WE;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;54
202003;17:30:00;WE;Hors_Zone;Tshopo;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;22
202003;17:30:00;WE;Kasai;Haut-Lomami;3h;Outside_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;22
202003;17:30:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;21
202003;17:30:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;40
202003;17:30:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;44
202003;17:30:00;WE;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;24
202003;17:30:00;WE;Kongo-Central;Kinshasa;3h;Outside_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;24
202003;17:30:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;24
202003;17:30:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;33
202003;17:30:00;WE;Kwilu;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;24
202003;17:30:00;WE;Mai-Ndombe;Kwilu;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;24
202003;17:30:00;WE;Mai-Ndombe;Kwilu;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;24
202003;18:00:00;JO;Haut-Katanga;Lualaba;1h;Outside_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;25
202003;18:00:00;JO;Haut-Katanga;Lualaba;1h;Outside_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;25
202003;18:00:00;JO;Haut-Katanga;Lualaba;3h;Outside_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;25
202003;18:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;43
202003;18:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;253
202003;18:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;71
202003;18:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;50
202003;18:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;413
202003;18:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;93
202003;18:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;294
202003;18:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;48
202003;18:00:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;41
202003;18:00:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;23
202003;18:00:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;71
202003;18:00:00;JO;Hors_Zone;Tanganyika;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;26
202003;18:00:00;JO;Hors_Zone;Tshopo;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;75
202003;18:00:00;JO;Kasai-Central;Haut-Katanga;1h;Outside_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;24
202003;18:00:00;JO;Kasai-Central;Haut-Katanga;3h;Outside_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;24
202003;18:00:00;JO;Kasai-Central;Kasai-Oriental;1h;Study_Zone_Resident;Study_Zone_Worker;M;ZoneGlobale;All_modes;25
202003;18:00:00;JO;Kasai-Oriental;Lomami;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;47
202003;18:00:00;JO;Kasai-Oriental;Lomami;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;25
202003;18:00:00;JO;Kasai-Oriental;Lomami;1h;Outside_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;22
202003;18:00:00;JO;Kinshasa;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;26
202003;18:00:00;JO;Kinshasa;Haut-Katanga;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;26
202003;18:00:00;JO;Kinshasa;Kasai-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;24
202003;18:00:00;JO;Kinshasa;Kasai-Oriental;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;25
202003;18:00:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;25
202003;18:00:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;25
202003;18:00:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;59
202003;18:00:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;25
202003;18:00:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;122
202003;18:00:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;25
202003;18:00:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;28
202003;18:00:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;25
202003;18:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;54
202003;18:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;25
202003;18:00:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;104
202003;18:00:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;25
202003;18:00:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;49
202003;18:00:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;23
202003;18:00:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;52
202003;18:00:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;26
202003;18:00:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;25
202003;18:00:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;21
202003;18:00:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;109
202003;18:00:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;23
202003;18:00:00;JO;Lualaba;Haut-Katanga;3h;Origin_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;25
202003;18:00:00;JO;Nord-Kivu;Sud-Kivu;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;25
202003;18:00:00;JO;Nord-Kivu;Sud-Kivu;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;25
202003;18:00:00;WE;Haut-Katanga;Lualaba;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;26
202003;18:00:00;WE;Haut-Katanga;Lualaba;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;26
202003;18:00:00;WE;Haut-Katanga;Lualaba;3h;Destination_Zone_Resident;Destination_Zone_Worker;F;ZoneGlobale;All_modes;23
202003;18:00:00;WE;Hors_Zone;Bas-Uele;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;24
202003;18:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;66
202003;18:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;187
202003;18:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;83
202003;18:00:00;WE;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;25
202003;18:00:00;WE;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;39
202003;18:00:00;WE;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;34
202003;18:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;36
202003;18:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;203
202003;18:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;22
202003;18:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;162
202003;18:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;40
202003;18:00:00;WE;Hors_Zone;Lomami;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;75
202003;18:00:00;WE;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;23
202003;18:00:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;22
202003;18:00:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;25
202003;18:00:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;F;ZoneGlobale;All_modes;48
202003;18:00:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;64
202003;18:00:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;25
202003;18:00:00;WE;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;26
202003;18:00:00;WE;Kongo-Central;Kinshasa;1h;Outside_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;32
202003;18:00:00;WE;Kongo-Central;Kinshasa;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;26
202003;18:00:00;WE;Kongo-Central;Kinshasa;3h;Outside_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;26
202003;18:00:00;WE;Kongo-Central;Kinshasa;3h;Outside_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;32
202003;18:00:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;33
202003;18:00:00;WE;Lualaba;Haut-Katanga;3h;Outside_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;24
202003;18:30:00;JO;Haut-Katanga;Lualaba;1h;Outside_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;26
202003;18:30:00;JO;Haut-Katanga;Lualaba;3h;Outside_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;26
202003;18:30:00;JO;Haut-Katanga;Lualaba;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;22
202003;18:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;83
202003;18:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;484
202003;18:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;124
202003;18:30:00;JO;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;33
202003;18:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;105
202003;18:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;563
202003;18:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;117
202003;18:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;27
202003;18:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;311
202003;18:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;113
202003;18:30:00;JO;Hors_Zone;Lomami;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;28
202003;18:30:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;56
202003;18:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;33
202003;18:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;91
202003;18:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;49
202003;18:30:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;44
202003;18:30:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;105
202003;18:30:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;24
202003;18:30:00;JO;Hors_Zone;Tshopo;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;82
202003;18:30:00;JO;Kasai;Haut-Lomami;3h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;28
202003;18:30:00;JO;Kasai-Central;Kasai-Oriental;3h;Outside_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;22
202003;18:30:00;JO;Kasai-Central;Kinshasa;1h;Destination_Zone_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;26
202003;18:30:00;JO;Kasai-Central;Kinshasa;3h;Destination_Zone_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;26
202003;18:30:00;JO;Kasai-Oriental;Haut-Katanga;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;28
202003;18:30:00;JO;Kasai-Oriental;Haut-Katanga;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;28
202003;18:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;55
202003;18:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;65
202003;18:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;F;ZoneGlobale;All_modes;23
202003;18:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;54
202003;18:30:00;JO;Kinshasa;Kongo-Central;1h;Study_Zone_Resident;Study_Zone_Worker;NA;ZoneGlobale;All_modes;26
202003;18:30:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;68
202003;18:30:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;24
202003;18:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;82
202003;18:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;26
202003;18:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;26
202003;18:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;26
202003;18:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;76
202003;18:30:00;JO;Kinshasa;Kongo-Central;3h;Study_Zone_Resident;Study_Zone_Worker;NA;ZoneGlobale;All_modes;26
202003;18:30:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;49
202003;18:30:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Destination_Zone_Worker;F;ZoneGlobale;All_modes;27
202003;18:30:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;27
202003;18:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;26
202003;18:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;24
202003;18:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;40
202003;18:30:00;JO;Kongo-Central;Kinshasa;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;22
