Period;Day_type;Zone;Home_Zone;Activity_Zone;PresenceType;Gender;Volume
202003;JO;Haut-Katanga;Hors_Zone;Kasai-Central;Jour;NA;197
202003;JO;Haut-Katanga;Hors_Zone;Kasai-Central;Nuit;NA;120
202003;JO;Haut-Katanga;Hors_Zone;Kinshasa;Jour;M;25
202003;JO;Haut-Katanga;Hors_Zone;Kinshasa;Nuit;M;25
202003;JO;Haut-Katanga;Hors_Zone;Lualaba;Jour;F;243
202003;JO;Haut-Katanga;Hors_Zone;Lualaba;Jour;M;925
202003;JO;Haut-Katanga;Hors_Zone;Lualaba;Jour;NA;294
202003;JO;Haut-Katanga;Hors_Zone;Lualaba;Nuit;F;73
202003;JO;Haut-Katanga;Hors_Zone;Lualaba;Nuit;M;394
202003;JO;Haut-Katanga;Hors_Zone;Lualaba;Nuit;NA;53
202003;JO;Haut-Katanga;Hors_Zone;Tanganyika;Jour;M;25
202003;JO;Haut-Katanga;Kasai-Oriental;Kasai-Oriental;Jour;M;49
202003;JO;Haut-Katanga;Kasai-Oriental;Kasai-Oriental;Nuit;M;49
202003;JO;Haut-Katanga;Kinshasa;Kinshasa;Jour;M;437
202003;JO;Haut-Katanga;Kinshasa;Kinshasa;Jour;NA;40
202003;JO;Haut-Katanga;Kinshasa;Kinshasa;Nuit;M;401
202003;JO;Haut-Katanga;Kinshasa;Kinshasa;Nuit;NA;40
202003;JO;Haut-Katanga;Lomami;Haut-Katanga;Jour;M;24
202003;JO;Haut-Katanga;Lomami;Kasai-Oriental;Jour;NA;78
202003;JO;Haut-Katanga;Lomami;Kasai-Oriental;Nuit;NA;78
202003;JO;Haut-Katanga;Lomami;Lomami;Nuit;M;21
202003;JO;Haut-Katanga;Lualaba;Haut-Katanga;Jour;F;62
202003;JO;Haut-Katanga;Lualaba;Haut-Katanga;Jour;M;350
202003;JO;Haut-Katanga;Lualaba;Haut-Katanga;Nuit;F;41
202003;JO;Haut-Katanga;Lualaba;Haut-Katanga;Nuit;M;256
202003;JO;Haut-Katanga;Lualaba;Haut-Katanga;Nuit;NA;22
202003;JO;Haut-Katanga;Lualaba;Hors_Zone;Nuit;M;72
202003;JO;Haut-Katanga;Lualaba;Lualaba;Jour;F;577
202003;JO;Haut-Katanga;Lualaba;Lualaba;Jour;M;1922
202003;JO;Haut-Katanga;Lualaba;Lualaba;Jour;NA;651
202003;JO;Haut-Katanga;Lualaba;Lualaba;Nuit;F;306
202003;JO;Haut-Katanga;Lualaba;Lualaba;Nuit;M;1130
202003;JO;Haut-Katanga;Lualaba;Lualaba;Nuit;NA;328
202003;JO;Haut-Lomami;Haut-Lomami;Haut-Lomami;Jour;F;218
202003;JO;Haut-Lomami;Haut-Lomami;Haut-Lomami;Jour;M;603
202003;JO;Haut-Lomami;Haut-Lomami;Haut-Lomami;Nuit;F;188
202003;JO;Haut-Lomami;Haut-Lomami;Haut-Lomami;Nuit;M;535
202003;JO;Haut-Lomami;Haut-Lomami;Haut-Lomami;Nuit;NA;26
202003;JO;Haut-Lomami;Hors_Zone;Haut-Lomami;Jour;F;891
202003;JO;Haut-Lomami;Hors_Zone;Haut-Lomami;Jour;M;1780
202003;JO;Haut-Lomami;Hors_Zone;Haut-Lomami;Jour;NA;856
202003;JO;Haut-Lomami;Hors_Zone;Haut-Lomami;Nuit;F;21
202003;JO;Haut-Lomami;Hors_Zone;Haut-Lomami;Nuit;M;221
202003;JO;Haut-Lomami;Hors_Zone;Haut-Lomami;Nuit;NA;22
202003;JO;Haut-Lomami;Hors_Zone;Hors_Zone;Jour;F;2466
202003;JO;Haut-Lomami;Hors_Zone;Hors_Zone;Jour;M;5005
202003;JO;Haut-Lomami;Hors_Zone;Hors_Zone;Jour;NA;2919
202003;JO;Haut-Lomami;Hors_Zone;Hors_Zone;Nuit;F;398
202003;JO;Haut-Lomami;Hors_Zone;Hors_Zone;Nuit;M;943
202003;JO;Haut-Lomami;Hors_Zone;Hors_Zone;Nuit;NA;448
202003;JO;Haut-Lomami;Hors_Zone;Kasai;Jour;NA;39
202003;JO;Haut-Lomami;Kasai-Oriental;Kasai-Oriental;Jour;F;39
202003;JO;Haut-Lomami;Kasai-Oriental;Kasai-Oriental;Nuit;F;39
202003;JO;Haut-Uele;Hors_Zone;Haut-Uele;Jour;M;48
202003;JO;Haut-Uele;Hors_Zone;Hors_Zone;Jour;F;318
202003;JO;Haut-Uele;Hors_Zone;Hors_Zone;Jour;M;785
202003;JO;Haut-Uele;Hors_Zone;Hors_Zone;Jour;NA;103
202003;JO;Haut-Uele;Hors_Zone;Hors_Zone;Nuit;M;21
202003;JO;Ituri;Hors_Zone;Hors_Zone;Jour;F;1208
202003;JO;Ituri;Hors_Zone;Hors_Zone;Jour;M;2934
202003;JO;Ituri;Hors_Zone;Hors_Zone;Jour;NA;1351
202003;JO;Ituri;Hors_Zone;Hors_Zone;Nuit;F;171
202003;JO;Ituri;Hors_Zone;Hors_Zone;Nuit;M;577
202003;JO;Ituri;Hors_Zone;Hors_Zone;Nuit;NA;235
202003;JO;Ituri;Hors_Zone;Ituri;Jour;F;941
202003;JO;Ituri;Hors_Zone;Ituri;Jour;M;2312
202003;JO;Ituri;Hors_Zone;Ituri;Jour;NA;770
202003;JO;Ituri;Hors_Zone;Ituri;Nuit;M;310
202003;JO;Ituri;Hors_Zone;Nord-Kivu;Jour;NA;39
202003;JO;Ituri;Ituri;Hors_Zone;Jour;M;160
202003;JO;Ituri;Ituri;Hors_Zone;Nuit;M;194
202003;JO;Ituri;Ituri;Ituri;Jour;F;683
202003;JO;Ituri;Ituri;Ituri;Jour;M;2067
202003;JO;Ituri;Ituri;Ituri;Jour;NA;726
202003;JO;Ituri;Ituri;Ituri;Nuit;F;569
202003;JO;Ituri;Ituri;Ituri;Nuit;M;1652
202003;JO;Ituri;Ituri;Ituri;Nuit;NA;594
202003;JO;Ituri;Kongo-Central;Kongo-Central;Jour;NA;82
202003;JO;Ituri;Kongo-Central;Kongo-Central;Nuit;NA;82
202003;JO;Kasai;Hors_Zone;Hors_Zone;Jour;F;2631
202003;JO;Kasai;Hors_Zone;Hors_Zone;Jour;M;5969
202003;JO;Kasai;Hors_Zone;Hors_Zone;Jour;NA;3153
202003;JO;Kasai;Hors_Zone;Hors_Zone;Nuit;F;432
202003;JO;Kasai;Hors_Zone;Hors_Zone;Nuit;M;1199
202003;JO;Kasai;Hors_Zone;Hors_Zone;Nuit;NA;490
202003;JO;Kasai;Hors_Zone;Kasai;Jour;F;642
202003;JO;Kasai;Hors_Zone;Kasai;Jour;M;1590
202003;JO;Kasai;Hors_Zone;Kasai;Jour;NA;625
202003;JO;Kasai;Hors_Zone;Kasai;Nuit;F;42
202003;JO;Kasai;Hors_Zone;Kasai;Nuit;M;157
202003;JO;Kasai;Kasai;Hors_Zone;Jour;M;123
202003;JO;Kasai;Kasai;Hors_Zone;Jour;NA;205
202003;JO;Kasai;Kasai;Hors_Zone;Nuit;F;81
202003;JO;Kasai;Kasai;Hors_Zone;Nuit;M;196
202003;JO;Kasai;Kasai;Hors_Zone;Nuit;NA;150
202003;JO;Kasai;Kasai;Kasai;Jour;M;468
202003;JO;Kasai;Kasai;Kasai;Nuit;M;229
202003;JO;Kasai;Kasai-Central;Kasai-Central;Jour;M;40
202003;JO;Kasai;Kongo-Central;Kongo-Central;Jour;M;82
202003;JO;Kasai;Kongo-Central;Kongo-Central;Nuit;M;39
202003;JO;Kasai-Central;Hors_Zone;Haut-Katanga;Jour;M;110
202003;JO;Kasai-Central;Hors_Zone;Haut-Katanga;Jour;NA;41
202003;JO;Kasai-Central;Hors_Zone;Haut-Katanga;Nuit;M;79
202003;JO;Kasai-Central;Hors_Zone;Haut-Katanga;Nuit;NA;42
202003;JO;Kasai-Central;Hors_Zone;Hors_Zone;Jour;F;3848
202003;JO;Kasai-Central;Hors_Zone;Hors_Zone;Jour;M;8234
202003;JO;Kasai-Central;Hors_Zone;Hors_Zone;Jour;NA;4445
202003;JO;Kasai-Central;Hors_Zone;Hors_Zone;Nuit;F;607
202003;JO;Kasai-Central;Hors_Zone;Hors_Zone;Nuit;M;1534
202003;JO;Kasai-Central;Hors_Zone;Hors_Zone;Nuit;NA;791
202003;JO;Kasai-Central;Hors_Zone;Kasai;Jour;M;38
202003;JO;Kasai-Central;Hors_Zone;Kasai-Central;Jour;F;1624
202003;JO;Kasai-Central;Hors_Zone;Kasai-Central;Jour;M;4040
202003;JO;Kasai-Central;Hors_Zone;Kasai-Central;Jour;NA;1522
202003;JO;Kasai-Central;Hors_Zone;Kasai-Central;Nuit;F;229
202003;JO;Kasai-Central;Hors_Zone;Kasai-Central;Nuit;M;867
202003;JO;Kasai-Central;Hors_Zone;Kasai-Central;Nuit;NA;215
202003;JO;Kasai-Central;Hors_Zone;Kasai-Oriental;Jour;M;134
202003;JO;Kasai-Central;Hors_Zone;Kasai-Oriental;Nuit;F;24
202003;JO;Kasai-Central;Hors_Zone;Kinshasa;Nuit;NA;40
202003;JO;Kasai-Central;Hors_Zone;Tshopo;Jour;NA;40
202003;JO;Kasai-Central;Hors_Zone;Tshopo;Nuit;NA;40
202003;JO;Kasai-Central;Kasai-Central;Hors_Zone;Jour;M;23
202003;JO;Kasai-Central;Kasai-Central;Hors_Zone;Nuit;M;24
202003;JO;Kasai-Central;Kasai-Central;Kasai-Central;Jour;F;1061
202003;JO;Kasai-Central;Kasai-Central;Kasai-Central;Jour;M;2686
202003;JO;Kasai-Central;Kasai-Central;Kasai-Central;Jour;NA;918
202003;JO;Kasai-Central;Kasai-Central;Kasai-Central;Nuit;F;818
202003;JO;Kasai-Central;Kasai-Central;Kasai-Central;Nuit;M;2097
202003;JO;Kasai-Central;Kasai-Central;Kasai-Central;Nuit;NA;699
202003;JO;Kasai-Central;Kasai-Oriental;Kasai-Oriental;Nuit;M;25
202003;JO;Kasai-Central;Kinshasa;Kinshasa;Jour;M;25
202003;JO;Kasai-Oriental;Hors_Zone;Haut-Katanga;Jour;NA;34
202003;JO;Kasai-Oriental;Hors_Zone;Hors_Zone;Jour;F;11344
202003;JO;Kasai-Oriental;Hors_Zone;Hors_Zone;Jour;M;23284
202003;JO;Kasai-Oriental;Hors_Zone;Hors_Zone;Jour;NA;14831
202003;JO;Kasai-Oriental;Hors_Zone;Hors_Zone;Nuit;F;2137
202003;JO;Kasai-Oriental;Hors_Zone;Hors_Zone;Nuit;M;4375
202003;JO;Kasai-Oriental;Hors_Zone;Hors_Zone;Nuit;NA;2665
202003;JO;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Jour;F;2464
202003;JO;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Jour;M;5072
202003;JO;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Jour;NA;2618
202003;JO;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Nuit;F;398
202003;JO;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Nuit;M;910
202003;JO;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Nuit;NA;448
202003;JO;Kasai-Oriental;Hors_Zone;Kinshasa;Jour;M;35
202003;JO;Kasai-Oriental;Kasai-Oriental;Hors_Zone;Nuit;M;62
202003;JO;Kasai-Oriental;Kasai-Oriental;Hors_Zone;Nuit;NA;24
202003;JO;Kasai-Oriental;Kasai-Oriental;Kasai-Oriental;Jour;F;1902
202003;JO;Kasai-Oriental;Kasai-Oriental;Kasai-Oriental;Jour;M;4166
202003;JO;Kasai-Oriental;Kasai-Oriental;Kasai-Oriental;Jour;NA;1546
202003;JO;Kasai-Oriental;Kasai-Oriental;Kasai-Oriental;Nuit;F;1504
202003;JO;Kasai-Oriental;Kasai-Oriental;Kasai-Oriental;Nuit;M;3258
202003;JO;Kasai-Oriental;Kasai-Oriental;Kasai-Oriental;Nuit;NA;1250
202003;JO;Kasai-Oriental;Kasai-Oriental;Kinshasa;Jour;M;78
202003;JO;Kasai-Oriental;Kasai-Oriental;Kinshasa;Nuit;M;39
202003;JO;Kasai-Oriental;Kasai-Oriental;Kinshasa;Nuit;NA;39
202003;JO;Kasai-Oriental;Kinshasa;Kinshasa;Jour;M;55
202003;JO;Kasai-Oriental;Kinshasa;Kinshasa;Nuit;M;62
202003;JO;Kasai-Oriental;Lomami;Hors_Zone;Jour;M;83
202003;JO;Kasai-Oriental;Lomami;Hors_Zone;Nuit;M;21
202003;JO;Kasai-Oriental;Lomami;Kasai-Oriental;Jour;M;66
202003;JO;Kasai-Oriental;Lomami;Kasai-Oriental;Nuit;M;23
202003;JO;Kasai-Oriental;Lomami;Lomami;Jour;M;43
202003;JO;Kinshasa;Haut-Katanga;Haut-Katanga;Jour;M;281
202003;JO;Kinshasa;Haut-Katanga;Haut-Katanga;Jour;NA;33
202003;JO;Kinshasa;Haut-Katanga;Haut-Katanga;Nuit;M;163
202003;JO;Kinshasa;Haut-Katanga;Haut-Katanga;Nuit;NA;37
202003;JO;Kinshasa;Haut-Katanga;Kinshasa;Nuit;F;41
202003;JO;Kinshasa;Hors_Zone;Hors_Zone;Jour;F;63436
202003;JO;Kinshasa;Hors_Zone;Hors_Zone;Jour;M;144899
202003;JO;Kinshasa;Hors_Zone;Hors_Zone;Jour;NA;71184
202003;JO;Kinshasa;Hors_Zone;Hors_Zone;Nuit;F;17491
202003;JO;Kinshasa;Hors_Zone;Hors_Zone;Nuit;M;39798
202003;JO;Kinshasa;Hors_Zone;Hors_Zone;Nuit;NA;18639
202003;JO;Kinshasa;Hors_Zone;Kasai-Central;Jour;M;24
202003;JO;Kinshasa;Hors_Zone;Kasai-Central;Nuit;M;25
202003;JO;Kinshasa;Hors_Zone;Kinshasa;Jour;F;25161
202003;JO;Kinshasa;Hors_Zone;Kinshasa;Jour;M;60458
202003;JO;Kinshasa;Hors_Zone;Kinshasa;Jour;NA;22895
202003;JO;Kinshasa;Hors_Zone;Kinshasa;Nuit;F;6283
202003;JO;Kinshasa;Hors_Zone;Kinshasa;Nuit;M;15415
202003;JO;Kinshasa;Hors_Zone;Kinshasa;Nuit;NA;5956
202003;JO;Kinshasa;Hors_Zone;Kongo-Central;Jour;F;1016
202003;JO;Kinshasa;Hors_Zone;Kongo-Central;Jour;M;2623
202003;JO;Kinshasa;Hors_Zone;Kongo-Central;Jour;NA;828
202003;JO;Kinshasa;Hors_Zone;Kongo-Central;Nuit;F;431
202003;JO;Kinshasa;Hors_Zone;Kongo-Central;Nuit;M;1506
202003;JO;Kinshasa;Hors_Zone;Kongo-Central;Nuit;NA;364
202003;JO;Kinshasa;Kasai-Central;Kasai-Central;Jour;F;30
202003;JO;Kinshasa;Kasai-Central;Kasai-Central;Jour;M;191
202003;JO;Kinshasa;Kasai-Central;Kasai-Central;Jour;NA;80
202003;JO;Kinshasa;Kasai-Central;Kasai-Central;Nuit;F;54
202003;JO;Kinshasa;Kasai-Central;Kasai-Central;Nuit;M;45
202003;JO;Kinshasa;Kasai-Central;Kasai-Central;Nuit;NA;66
202003;JO;Kinshasa;Kasai-Central;Kinshasa;Nuit;NA;40
202003;JO;Kinshasa;Kasai-Oriental;Kinshasa;Jour;M;219
202003;JO;Kinshasa;Kasai-Oriental;Kinshasa;Nuit;M;198
202003;JO;Kinshasa;Kinshasa;Hors_Zone;Jour;F;1046
202003;JO;Kinshasa;Kinshasa;Hors_Zone;Jour;M;2384
202003;JO;Kinshasa;Kinshasa;Hors_Zone;Jour;NA;1165
202003;JO;Kinshasa;Kinshasa;Hors_Zone;Nuit;F;1447
202003;JO;Kinshasa;Kinshasa;Hors_Zone;Nuit;M;3216
202003;JO;Kinshasa;Kinshasa;Hors_Zone;Nuit;NA;1574
202003;JO;Kinshasa;Kinshasa;Kasai-Central;Jour;NA;43
202003;JO;Kinshasa;Kinshasa;Kasai-Central;Nuit;NA;43
202003;JO;Kinshasa;Kinshasa;Kinshasa;Jour;F;91654
202003;JO;Kinshasa;Kinshasa;Kinshasa;Jour;M;225513
202003;JO;Kinshasa;Kinshasa;Kinshasa;Jour;NA;78660
202003;JO;Kinshasa;Kinshasa;Kinshasa;Nuit;F;77470
202003;JO;Kinshasa;Kinshasa;Kinshasa;Nuit;M;190995
202003;JO;Kinshasa;Kinshasa;Kinshasa;Nuit;NA;66213
202003;JO;Kinshasa;Kinshasa;Kongo-Central;Jour;F;440
202003;JO;Kinshasa;Kinshasa;Kongo-Central;Jour;M;1720
202003;JO;Kinshasa;Kinshasa;Kongo-Central;Jour;NA;242
202003;JO;Kinshasa;Kinshasa;Kongo-Central;Nuit;F;512
202003;JO;Kinshasa;Kinshasa;Kongo-Central;Nuit;M;1799
202003;JO;Kinshasa;Kinshasa;Kongo-Central;Nuit;NA;252
202003;JO;Kinshasa;Kinshasa;Nord-Kivu;Jour;M;61
202003;JO;Kinshasa;Kinshasa;Nord-Kivu;Jour;NA;41
202003;JO;Kinshasa;Kinshasa;Nord-Kivu;Nuit;M;40
202003;JO;Kinshasa;Kinshasa;Nord-Kivu;Nuit;NA;83
202003;JO;Kinshasa;Kongo-Central;Hors_Zone;Jour;F;46
202003;JO;Kinshasa;Kongo-Central;Hors_Zone;Jour;M;278
202003;JO;Kinshasa;Kongo-Central;Hors_Zone;Jour;NA;28
202003;JO;Kinshasa;Kongo-Central;Hors_Zone;Nuit;M;164
202003;JO;Kinshasa;Kongo-Central;Kinshasa;Jour;F;319
202003;JO;Kinshasa;Kongo-Central;Kinshasa;Jour;M;1216
202003;JO;Kinshasa;Kongo-Central;Kinshasa;Jour;NA;364
202003;JO;Kinshasa;Kongo-Central;Kinshasa;Nuit;F;288
202003;JO;Kinshasa;Kongo-Central;Kinshasa;Nuit;M;1137
202003;JO;Kinshasa;Kongo-Central;Kinshasa;Nuit;NA;255
202003;JO;Kinshasa;Kongo-Central;Kongo-Central;Jour;F;8059
202003;JO;Kinshasa;Kongo-Central;Kongo-Central;Jour;M;23274
202003;JO;Kinshasa;Kongo-Central;Kongo-Central;Jour;NA;5645
202003;JO;Kinshasa;Kongo-Central;Kongo-Central;Nuit;F;6694
202003;JO;Kinshasa;Kongo-Central;Kongo-Central;Nuit;M;20370
202003;JO;Kinshasa;Kongo-Central;Kongo-Central;Nuit;NA;4640
202003;JO;Kinshasa;Kwilu;Kinshasa;Jour;M;92
202003;JO;Kinshasa;Kwilu;Kinshasa;Nuit;M;90
202003;JO;Kinshasa;Kwilu;Kwilu;Jour;M;165
202003;JO;Kinshasa;Kwilu;Kwilu;Nuit;M;93
202003;JO;Kinshasa;Kwilu;Kwilu;Nuit;NA;47
202003;JO;Kinshasa;Mai-Ndombe;Hors_Zone;Nuit;M;41
202003;JO;Kinshasa;Nord-Kivu;Nord-Kivu;Nuit;M;30
202003;JO;Kinshasa;Sud-Kivu;Sud-Kivu;Jour;M;30
202003;JO;Kinshasa;Sud-Kivu;Sud-Kivu;Nuit;M;28
202003;JO;Kongo-Central;Haut-Katanga;Haut-Katanga;Jour;M;100
202003;JO;Kongo-Central;Haut-Katanga;Haut-Katanga;Jour;NA;30
202003;JO;Kongo-Central;Haut-Katanga;Haut-Katanga;Nuit;M;49
202003;JO;Kongo-Central;Haut-Katanga;Kongo-Central;Jour;NA;38
202003;JO;Kongo-Central;Haut-Katanga;Kongo-Central;Nuit;NA;38
202003;JO;Kongo-Central;Hors_Zone;Hors_Zone;Jour;F;79713
202003;JO;Kongo-Central;Hors_Zone;Hors_Zone;Jour;M;174254
202003;JO;Kongo-Central;Hors_Zone;Hors_Zone;Jour;NA;85041
202003;JO;Kongo-Central;Hors_Zone;Hors_Zone;Nuit;F;33335
202003;JO;Kongo-Central;Hors_Zone;Hors_Zone;Nuit;M;74864
202003;JO;Kongo-Central;Hors_Zone;Hors_Zone;Nuit;NA;35676
202003;JO;Kongo-Central;Hors_Zone;Kinshasa;Jour;F;1528
202003;JO;Kongo-Central;Hors_Zone;Kinshasa;Jour;M;3916
202003;JO;Kongo-Central;Hors_Zone;Kinshasa;Jour;NA;1160
202003;JO;Kongo-Central;Hors_Zone;Kinshasa;Nuit;F;1019
202003;JO;Kongo-Central;Hors_Zone;Kinshasa;Nuit;M;2823
202003;JO;Kongo-Central;Hors_Zone;Kinshasa;Nuit;NA;799
202003;JO;Kongo-Central;Hors_Zone;Kongo-Central;Jour;F;80801
202003;JO;Kongo-Central;Hors_Zone;Kongo-Central;Jour;M;184544
202003;JO;Kongo-Central;Hors_Zone;Kongo-Central;Jour;NA;78408
202003;JO;Kongo-Central;Hors_Zone;Kongo-Central;Nuit;F;25153
202003;JO;Kongo-Central;Hors_Zone;Kongo-Central;Nuit;M;58457
202003;JO;Kongo-Central;Hors_Zone;Kongo-Central;Nuit;NA;24642
202003;JO;Kongo-Central;Hors_Zone;Kwilu;Jour;NA;40
202003;JO;Kongo-Central;Hors_Zone;Kwilu;Nuit;NA;40
202003;JO;Kongo-Central;Ituri;Ituri;Jour;NA;197
202003;JO;Kongo-Central;Ituri;Ituri;Nuit;NA;197
202003;JO;Kongo-Central;Ituri;Kongo-Central;Jour;NA;34
202003;JO;Kongo-Central;Ituri;Kongo-Central;Nuit;NA;34
202003;JO;Kongo-Central;Kinshasa;Hors_Zone;Jour;F;138
202003;JO;Kongo-Central;Kinshasa;Hors_Zone;Jour;M;674
202003;JO;Kongo-Central;Kinshasa;Hors_Zone;Jour;NA;178
202003;JO;Kongo-Central;Kinshasa;Hors_Zone;Nuit;F;82
202003;JO;Kongo-Central;Kinshasa;Hors_Zone;Nuit;M;425
202003;JO;Kongo-Central;Kinshasa;Hors_Zone;Nuit;NA;69
202003;JO;Kongo-Central;Kinshasa;Kinshasa;Jour;F;16009
202003;JO;Kongo-Central;Kinshasa;Kinshasa;Jour;M;46594
202003;JO;Kongo-Central;Kinshasa;Kinshasa;Jour;NA;11505
202003;JO;Kongo-Central;Kinshasa;Kinshasa;Nuit;F;12262
202003;JO;Kongo-Central;Kinshasa;Kinshasa;Nuit;M;36880
202003;JO;Kongo-Central;Kinshasa;Kinshasa;Nuit;NA;8566
202003;JO;Kongo-Central;Kinshasa;Kongo-Central;Jour;F;2999
202003;JO;Kongo-Central;Kinshasa;Kongo-Central;Jour;M;9397
202003;JO;Kongo-Central;Kinshasa;Kongo-Central;Jour;NA;2022
202003;JO;Kongo-Central;Kinshasa;Kongo-Central;Nuit;F;2181
202003;JO;Kongo-Central;Kinshasa;Kongo-Central;Nuit;M;6678
202003;JO;Kongo-Central;Kinshasa;Kongo-Central;Nuit;NA;1410
202003;JO;Kongo-Central;Kinshasa;Nord-Kivu;Nuit;NA;41
202003;JO;Kongo-Central;Kongo-Central;Hors_Zone;Jour;F;5736
202003;JO;Kongo-Central;Kongo-Central;Hors_Zone;Jour;M;12617
202003;JO;Kongo-Central;Kongo-Central;Hors_Zone;Jour;NA;6036
202003;JO;Kongo-Central;Kongo-Central;Hors_Zone;Nuit;F;6072
202003;JO;Kongo-Central;Kongo-Central;Hors_Zone;Nuit;M;13437
202003;JO;Kongo-Central;Kongo-Central;Hors_Zone;Nuit;NA;6336
202003;JO;Kongo-Central;Kongo-Central;Kinshasa;Jour;F;684
202003;JO;Kongo-Central;Kongo-Central;Kinshasa;Jour;M;2676
202003;JO;Kongo-Central;Kongo-Central;Kinshasa;Jour;NA;642
202003;JO;Kongo-Central;Kongo-Central;Kinshasa;Nuit;F;587
202003;JO;Kongo-Central;Kongo-Central;Kinshasa;Nuit;M;2589
202003;JO;Kongo-Central;Kongo-Central;Kinshasa;Nuit;NA;676
202003;JO;Kongo-Central;Kongo-Central;Kongo-Central;Jour;F;726608
202003;JO;Kongo-Central;Kongo-Central;Kongo-Central;Jour;M;1915529
202003;JO;Kongo-Central;Kongo-Central;Kongo-Central;Jour;NA;626591
202003;JO;Kongo-Central;Kongo-Central;Kongo-Central;Nuit;F;592277
202003;JO;Kongo-Central;Kongo-Central;Kongo-Central;Nuit;M;1572845
202003;JO;Kongo-Central;Kongo-Central;Kongo-Central;Nuit;NA;508832
202003;JO;Kongo-Central;Nord-Kivu;Kongo-Central;Jour;NA;64
202003;JO;Kongo-Central;Nord-Kivu;Kongo-Central;Nuit;NA;64
202003;JO;Kongo-Central;Nord-Kivu;Nord-Kivu;Jour;M;117
202003;JO;Kongo-Central;Nord-Kivu;Nord-Kivu;Jour;NA;80
202003;JO;Kongo-Central;Nord-Kivu;Nord-Kivu;Nuit;M;117
202003;JO;Kongo-Central;Nord-Kivu;Nord-Kivu;Nuit;NA;40
202003;JO;Kongo-Central;Sud-Kivu;Sud-Kivu;Jour;NA;77
202003;JO;Kongo-Central;Sud-Kivu;Sud-Kivu;Nuit;NA;73
202003;JO;Kwango;Hors_Zone;Hors_Zone;Jour;F;263
202003;JO;Kwango;Hors_Zone;Hors_Zone;Jour;M;743
202003;JO;Kwango;Hors_Zone;Hors_Zone;Jour;NA;192
202003;JO;Kwango;Hors_Zone;Hors_Zone;Nuit;M;118
202003;JO;Kwango;Hors_Zone;Kwango;Jour;F;44
202003;JO;Kwango;Hors_Zone;Kwango;Jour;M;285
202003;JO;Kwango;Hors_Zone;Kwango;Nuit;M;27
202003;JO;Kwango;Kwango;Kwango;Jour;M;95
202003;JO;Kwango;Kwango;Kwango;Nuit;M;22
202003;JO;Kwilu;Hors_Zone;Hors_Zone;Jour;F;1485
202003;JO;Kwilu;Hors_Zone;Hors_Zone;Jour;M;3444
202003;JO;Kwilu;Hors_Zone;Hors_Zone;Jour;NA;1366
202003;JO;Kwilu;Hors_Zone;Hors_Zone;Nuit;F;165
202003;JO;Kwilu;Hors_Zone;Hors_Zone;Nuit;M;757
202003;JO;Kwilu;Hors_Zone;Hors_Zone;Nuit;NA;146
202003;JO;Kwilu;Hors_Zone;Kinshasa;Jour;F;21
202003;JO;Kwilu;Hors_Zone;Kinshasa;Jour;M;62
202003;JO;Kwilu;Hors_Zone;Kwilu;Jour;F;721
202003;JO;Kwilu;Hors_Zone;Kwilu;Jour;M;2005
202003;JO;Kwilu;Hors_Zone;Kwilu;Jour;NA;529
202003;JO;Kwilu;Hors_Zone;Kwilu;Nuit;F;94
202003;JO;Kwilu;Hors_Zone;Kwilu;Nuit;M;462
202003;JO;Kwilu;Hors_Zone;Kwilu;Nuit;NA;50
202003;JO;Kwilu;Kinshasa;Kinshasa;Jour;M;74
202003;JO;Kwilu;Kinshasa;Kinshasa;Nuit;M;26
202003;JO;Kwilu;Kinshasa;Kinshasa;Nuit;NA;23
202003;JO;Kwilu;Kwilu;Hors_Zone;Jour;M;85
202003;JO;Kwilu;Kwilu;Hors_Zone;Nuit;M;156
202003;JO;Kwilu;Kwilu;Kwilu;Jour;F;25
202003;JO;Kwilu;Kwilu;Kwilu;Jour;M;477
202003;JO;Kwilu;Kwilu;Kwilu;Nuit;M;288
202003;JO;Lomami;Haut-Lomami;Haut-Lomami;Jour;M;46
202003;JO;Lomami;Haut-Lomami;Haut-Lomami;Nuit;F;27
202003;JO;Lomami;Haut-Lomami;Haut-Lomami;Nuit;M;31
202003;JO;Lomami;Hors_Zone;Hors_Zone;Jour;F;5246
202003;JO;Lomami;Hors_Zone;Hors_Zone;Jour;M;10654
202003;JO;Lomami;Hors_Zone;Hors_Zone;Jour;NA;5786
202003;JO;Lomami;Hors_Zone;Hors_Zone;Nuit;F;1102
202003;JO;Lomami;Hors_Zone;Hors_Zone;Nuit;M;2201
202003;JO;Lomami;Hors_Zone;Hors_Zone;Nuit;NA;1210
202003;JO;Lomami;Hors_Zone;Lomami;Jour;F;1933
202003;JO;Lomami;Hors_Zone;Lomami;Jour;M;3816
202003;JO;Lomami;Hors_Zone;Lomami;Jour;NA;1835
202003;JO;Lomami;Hors_Zone;Lomami;Nuit;F;309
202003;JO;Lomami;Hors_Zone;Lomami;Nuit;M;772
202003;JO;Lomami;Hors_Zone;Lomami;Nuit;NA;221
