Period;Day_type;NightZone;DayZone;Home_Category;Activity_Category;Gender;Volume
202002;JO;Inconnue;Sud-Ubangi;Activity_Zone_Resident;Activity_Zone_Worker;M;156
202002;JO;Inconnue;Tanganyika;Outside_Resident;4;M;26
202002;JO;Inconnue;Tanganyika;Outside_Resident;4;NA;40
202002;JO;Inconnue;Tanganyika;Outside_Resident;Outside_Worker;F;567
202002;JO;Inconnue;Tanganyika;Outside_Resident;Outside_Worker;M;1490
202002;JO;Inconnue;Tanganyika;Outside_Resident;Outside_Worker;NA;610
202002;JO;Inconnue;Tanganyika;Outside_Resident;Activity_Zone_Worker;F;111
202002;JO;Inconnue;Tanganyika;Outside_Resident;Activity_Zone_Worker;M;665
202002;JO;Inconnue;Tanganyika;Outside_Resident;Activity_Zone_Worker;NA;108
202002;JO;Inconnue;Tanganyika;Activity_Zone_Resident;Activity_Zone_Worker;M;143
202002;JO;Inconnue;Tshopo;Outside_Resident;Outside_Worker;F;3072
202002;JO;Inconnue;Tshopo;Outside_Resident;Outside_Worker;M;6875
202002;JO;Inconnue;Tshopo;Outside_Resident;Outside_Worker;NA;4447
202002;JO;Inconnue;Tshopo;Outside_Resident;Activity_Zone_Worker;F;1535
202002;JO;Inconnue;Tshopo;Outside_Resident;Activity_Zone_Worker;M;3689
202002;JO;Inconnue;Tshopo;Outside_Resident;Activity_Zone_Worker;NA;1607
202002;JO;Inconnue;Tshopo;Activity_Zone_Resident;Activity_Zone_Worker;F;89
202002;JO;Inconnue;Tshopo;Activity_Zone_Resident;Activity_Zone_Worker;M;616
202002;JO;Inconnue;Tshopo;Activity_Zone_Resident;Activity_Zone_Worker;NA;99
202002;JO;Inconnue;Tshuapa;Outside_Resident;Outside_Worker;F;106
202002;JO;Inconnue;Tshuapa;Outside_Resident;Outside_Worker;M;337
202002;JO;Inconnue;Tshuapa;Outside_Resident;Outside_Worker;NA;139
202002;JO;Inconnue;Tshuapa;Outside_Resident;Activity_Zone_Worker;F;241
202002;JO;Inconnue;Tshuapa;Outside_Resident;Activity_Zone_Worker;M;864
202002;JO;Inconnue;Tshuapa;Outside_Resident;Activity_Zone_Worker;NA;271
202002;JO;Inconnue;Tshuapa;Activity_Zone_Resident;Activity_Zone_Worker;M;64
202002;JO;Ituri;Inconnue;Outside_Resident;Outside_Worker;F;29
202002;JO;Ituri;Inconnue;Outside_Resident;Outside_Worker;M;144
202002;JO;Ituri;Inconnue;Outside_Resident;Outside_Worker;NA;46
202002;JO;Ituri;Inconnue;Home_Zone_Resident;Outside_Worker;M;117
202002;JO;Ituri;Inconnue;Home_Zone_Resident;Home_Zone_Worker;M;274
202002;JO;Ituri;Ituri;4;4;M;23
202002;JO;Ituri;Ituri;Outside_Resident;Outside_Worker;F;49
202002;JO;Ituri;Ituri;Outside_Resident;Outside_Worker;M;373
202002;JO;Ituri;Ituri;Outside_Resident;Outside_Worker;NA;104
202002;JO;Ituri;Ituri;Outside_Resident;Home_Activity_Zone_Worker;F;32
202002;JO;Ituri;Ituri;Outside_Resident;Home_Activity_Zone_Worker;M;284
202002;JO;Ituri;Ituri;Outside_Resident;Home_Activity_Zone_Worker;NA;24
202002;JO;Ituri;Ituri;Home_Activity_Zone_Resident;Outside_Worker;M;46
202002;JO;Ituri;Ituri;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;F;834
202002;JO;Ituri;Ituri;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;M;2270
202002;JO;Ituri;Ituri;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NA;890
202002;JO;Kasai;Inconnue;4;4;F;38
202002;JO;Kasai;Inconnue;Outside_Resident;Outside_Worker;M;63
202002;JO;Kasai;Inconnue;Outside_Resident;Outside_Worker;NA;38
202002;JO;Kasai;Inconnue;Home_Zone_Resident;Outside_Worker;NA;79
202002;JO;Kasai;Inconnue;Home_Zone_Resident;Home_Zone_Worker;M;66
202002;JO;Kasai;Kasai;4;4;F;25
202002;JO;Kasai;Kasai;4;4;M;61
202002;JO;Kasai;Kasai;Outside_Resident;Outside_Worker;F;67
202002;JO;Kasai;Kasai;Outside_Resident;Outside_Worker;M;287
202002;JO;Kasai;Kasai;Outside_Resident;Outside_Worker;NA;208
202002;JO;Kasai;Kasai;Outside_Resident;Home_Activity_Zone_Worker;M;87
202002;JO;Kasai;Kasai;Home_Activity_Zone_Resident;Outside_Worker;M;22
202002;JO;Kasai;Kasai;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;F;21
202002;JO;Kasai;Kasai;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;M;374
202002;JO;Kasai-Central;Inconnue;Outside_Resident;Outside_Worker;M;198
202002;JO;Kasai-Central;Inconnue;Outside_Resident;Outside_Worker;NA;85
202002;JO;Kasai-Central;Inconnue;Outside_Resident;Home_Zone_Worker;M;43
202002;JO;Kasai-Central;Inconnue;Home_Zone_Resident;Home_Zone_Worker;M;143
202002;JO;Kasai-Central;Kasai-Central;4;4;M;257
202002;JO;Kasai-Central;Kasai-Central;Outside_Resident;Outside_Worker;F;80
202002;JO;Kasai-Central;Kasai-Central;Outside_Resident;Outside_Worker;M;359
202002;JO;Kasai-Central;Kasai-Central;Outside_Resident;Outside_Worker;NA;210
202002;JO;Kasai-Central;Kasai-Central;Outside_Resident;Home_Activity_Zone_Worker;F;27
202002;JO;Kasai-Central;Kasai-Central;Outside_Resident;Home_Activity_Zone_Worker;M;341
202002;JO;Kasai-Central;Kasai-Central;Outside_Resident;Home_Activity_Zone_Worker;NA;48
202002;JO;Kasai-Central;Kasai-Central;Home_Activity_Zone_Resident;4;NA;77
202002;JO;Kasai-Central;Kasai-Central;Home_Activity_Zone_Resident;Outside_Worker;M;49
202002;JO;Kasai-Central;Kasai-Central;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;F;398
202002;JO;Kasai-Central;Kasai-Central;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;M;1258
202002;JO;Kasai-Central;Kasai-Central;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NA;333
202002;JO;Kasai-Oriental;Inconnue;Outside_Resident;Outside_Worker;F;172
202002;JO;Kasai-Oriental;Inconnue;Outside_Resident;Outside_Worker;M;459
202002;JO;Kasai-Oriental;Inconnue;Outside_Resident;Outside_Worker;NA;374
202002;JO;Kasai-Oriental;Inconnue;Home_Zone_Resident;Home_Zone_Worker;F;205
202002;JO;Kasai-Oriental;Inconnue;Home_Zone_Resident;Home_Zone_Worker;M;485
202002;JO;Kasai-Oriental;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NA;181
202002;JO;Kasai-Oriental;Kasai-Central;Activity_Zone_Resident;Activity_Zone_Worker;M;31
202002;JO;Kasai-Oriental;Kasai-Central;Home_Zone_Resident;Home_Zone_Worker;F;21
202002;JO;Kasai-Oriental;Kasai-Oriental;4;4;M;223
202002;JO;Kasai-Oriental;Kasai-Oriental;Outside_Resident;Outside_Worker;F;482
202002;JO;Kasai-Oriental;Kasai-Oriental;Outside_Resident;Outside_Worker;M;1127
202002;JO;Kasai-Oriental;Kasai-Oriental;Outside_Resident;Outside_Worker;NA;813
202002;JO;Kasai-Oriental;Kasai-Oriental;Outside_Resident;Home_Activity_Zone_Worker;F;138
202002;JO;Kasai-Oriental;Kasai-Oriental;Outside_Resident;Home_Activity_Zone_Worker;M;505
202002;JO;Kasai-Oriental;Kasai-Oriental;Outside_Resident;Home_Activity_Zone_Worker;NA;286
202002;JO;Kasai-Oriental;Kasai-Oriental;Home_Activity_Zone_Resident;4;F;26
202002;JO;Kasai-Oriental;Kasai-Oriental;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;F;2166
202002;JO;Kasai-Oriental;Kasai-Oriental;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;M;4781
202002;JO;Kasai-Oriental;Kasai-Oriental;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NA;1701
202002;JO;Kinshasa;Equateur;Home_Zone_Resident;Home_Zone_Worker;M;25
202002;JO;Kinshasa;Inconnue;4;4;F;36
202002;JO;Kinshasa;Inconnue;4;4;M;381
202002;JO;Kinshasa;Inconnue;4;4;NA;91
202002;JO;Kinshasa;Inconnue;4;Outside_Worker;M;61
202002;JO;Kinshasa;Inconnue;4;Home_Zone_Worker;M;38
202002;JO;Kinshasa;Inconnue;Outside_Resident;4;M;44
202002;JO;Kinshasa;Inconnue;Outside_Resident;4;NA;51
202002;JO;Kinshasa;Inconnue;Outside_Resident;Outside_Worker;F;2208
202002;JO;Kinshasa;Inconnue;Outside_Resident;Outside_Worker;M;4936
202002;JO;Kinshasa;Inconnue;Outside_Resident;Outside_Worker;NA;3019
202002;JO;Kinshasa;Inconnue;Outside_Resident;Home_Zone_Worker;F;429
202002;JO;Kinshasa;Inconnue;Outside_Resident;Home_Zone_Worker;M;1058
202002;JO;Kinshasa;Inconnue;Outside_Resident;Home_Zone_Worker;NA;409
202002;JO;Kinshasa;Inconnue;Home_Zone_Resident;4;M;159
202002;JO;Kinshasa;Inconnue;Home_Zone_Resident;4;NA;24
202002;JO;Kinshasa;Inconnue;Home_Zone_Resident;Outside_Worker;F;446
202002;JO;Kinshasa;Inconnue;Home_Zone_Resident;Outside_Worker;M;1129
202002;JO;Kinshasa;Inconnue;Home_Zone_Resident;Outside_Worker;NA;600
202002;JO;Kinshasa;Inconnue;Home_Zone_Resident;Home_Zone_Worker;F;4551
202002;JO;Kinshasa;Inconnue;Home_Zone_Resident;Home_Zone_Worker;M;10356
202002;JO;Kinshasa;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NA;4603
202002;JO;Kinshasa;Kasai-Central;Home_Zone_Resident;Home_Zone_Worker;M;77
202002;JO;Kinshasa;Kasai-Oriental;Home_Zone_Resident;Home_Zone_Worker;M;60
202002;JO;Kinshasa;Kinshasa;4;4;F;8424
202002;JO;Kinshasa;Kinshasa;4;4;M;25246
202002;JO;Kinshasa;Kinshasa;4;4;NA;6701
202002;JO;Kinshasa;Kinshasa;4;Outside_Worker;M;188
202002;JO;Kinshasa;Kinshasa;4;Home_Activity_Zone_Worker;F;576
202002;JO;Kinshasa;Kinshasa;4;Home_Activity_Zone_Worker;M;1991
202002;JO;Kinshasa;Kinshasa;4;Home_Activity_Zone_Worker;NA;553
202002;JO;Kinshasa;Kinshasa;Outside_Resident;4;F;659
202002;JO;Kinshasa;Kinshasa;Outside_Resident;4;M;1546
202002;JO;Kinshasa;Kinshasa;Outside_Resident;4;NA;524
202002;JO;Kinshasa;Kinshasa;Outside_Resident;Outside_Worker;F;10180
202002;JO;Kinshasa;Kinshasa;Outside_Resident;Outside_Worker;M;23742
202002;JO;Kinshasa;Kinshasa;Outside_Resident;Outside_Worker;NA;12705
202002;JO;Kinshasa;Kinshasa;Outside_Resident;Home_Activity_Zone_Worker;F;5786
202002;JO;Kinshasa;Kinshasa;Outside_Resident;Home_Activity_Zone_Worker;M;13970
202002;JO;Kinshasa;Kinshasa;Outside_Resident;Home_Activity_Zone_Worker;NA;5653
202002;JO;Kinshasa;Kinshasa;Home_Activity_Zone_Resident;4;F;656
202002;JO;Kinshasa;Kinshasa;Home_Activity_Zone_Resident;4;M;1847
202002;JO;Kinshasa;Kinshasa;Home_Activity_Zone_Resident;4;NA;257
202002;JO;Kinshasa;Kinshasa;Home_Activity_Zone_Resident;Outside_Worker;F;857
202002;JO;Kinshasa;Kinshasa;Home_Activity_Zone_Resident;Outside_Worker;M;1887
202002;JO;Kinshasa;Kinshasa;Home_Activity_Zone_Resident;Outside_Worker;NA;1100
202002;JO;Kinshasa;Kinshasa;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;F;103357
202002;JO;Kinshasa;Kinshasa;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;M;257820
202002;JO;Kinshasa;Kinshasa;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NA;88919
202002;JO;Kinshasa;Kongo-Central;4;4;NA;38
202002;JO;Kinshasa;Kongo-Central;Outside_Resident;4;NA;38
202002;JO;Kinshasa;Kongo-Central;Outside_Resident;Outside_Worker;M;405
202002;JO;Kinshasa;Kongo-Central;Outside_Resident;Outside_Worker;NA;32
202002;JO;Kinshasa;Kongo-Central;Outside_Resident;Activity_Zone_Worker;M;261
202002;JO;Kinshasa;Kongo-Central;Outside_Resident;Activity_Zone_Worker;NA;22
202002;JO;Kinshasa;Kongo-Central;Outside_Resident;Home_Zone_Worker;F;43
202002;JO;Kinshasa;Kongo-Central;Outside_Resident;Home_Zone_Worker;M;117
202002;JO;Kinshasa;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;F;672
202002;JO;Kinshasa;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;M;2473
202002;JO;Kinshasa;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;NA;529
202002;JO;Kinshasa;Kongo-Central;Home_Zone_Resident;Outside_Worker;M;35
202002;JO;Kinshasa;Kongo-Central;Home_Zone_Resident;Activity_Zone_Worker;F;71
202002;JO;Kinshasa;Kongo-Central;Home_Zone_Resident;Activity_Zone_Worker;M;413
202002;JO;Kinshasa;Kongo-Central;Home_Zone_Resident;Activity_Zone_Worker;NA;68
202002;JO;Kinshasa;Kongo-Central;Home_Zone_Resident;Home_Zone_Worker;F;1073
202002;JO;Kinshasa;Kongo-Central;Home_Zone_Resident;Home_Zone_Worker;M;2719
202002;JO;Kinshasa;Kongo-Central;Home_Zone_Resident;Home_Zone_Worker;NA;707
202002;JO;Kinshasa;Kwango;4;4;NA;38
202002;JO;Kinshasa;Kwilu;Home_Zone_Resident;Home_Zone_Worker;M;33
202002;JO;Kinshasa;Maniema;Outside_Resident;Outside_Worker;NA;38
202002;JO;Kinshasa;Nord-Kivu;4;4;NA;39
202002;JO;Kinshasa;Nord-Kivu;Outside_Resident;Outside_Worker;NA;39
202002;JO;Kinshasa;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;NA;38
202002;JO;Kinshasa;Nord-Kivu;Home_Zone_Resident;Home_Zone_Worker;NA;27
202002;JO;Kongo-Central;Inconnue;4;4;F;150
202002;JO;Kongo-Central;Inconnue;4;4;M;718
202002;JO;Kongo-Central;Inconnue;4;4;NA;99
202002;JO;Kongo-Central;Inconnue;4;Home_Zone_Worker;F;38
202002;JO;Kongo-Central;Inconnue;4;Home_Zone_Worker;M;77
202002;JO;Kongo-Central;Inconnue;4;Home_Zone_Worker;NA;29
202002;JO;Kongo-Central;Inconnue;Outside_Resident;4;M;71
202002;JO;Kongo-Central;Inconnue;Outside_Resident;Outside_Worker;F;5245
202002;JO;Kongo-Central;Inconnue;Outside_Resident;Outside_Worker;M;11368
202002;JO;Kongo-Central;Inconnue;Outside_Resident;Outside_Worker;NA;6898
202002;JO;Kongo-Central;Inconnue;Outside_Resident;Home_Zone_Worker;F;1969
202002;JO;Kongo-Central;Inconnue;Outside_Resident;Home_Zone_Worker;M;4224
202002;JO;Kongo-Central;Inconnue;Outside_Resident;Home_Zone_Worker;NA;2175
202002;JO;Kongo-Central;Inconnue;Home_Zone_Resident;4;M;29
202002;JO;Kongo-Central;Inconnue;Home_Zone_Resident;Outside_Worker;F;3088
202002;JO;Kongo-Central;Inconnue;Home_Zone_Resident;Outside_Worker;M;6824
202002;JO;Kongo-Central;Inconnue;Home_Zone_Resident;Outside_Worker;NA;3232
202002;JO;Kongo-Central;Inconnue;Home_Zone_Resident;Home_Zone_Worker;F;23100
202002;JO;Kongo-Central;Inconnue;Home_Zone_Resident;Home_Zone_Worker;M;53731
202002;JO;Kongo-Central;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NA;23201
202002;JO;Kongo-Central;Kinshasa;Outside_Resident;Outside_Worker;F;27
202002;JO;Kongo-Central;Kinshasa;Outside_Resident;Outside_Worker;M;238
202002;JO;Kongo-Central;Kinshasa;Outside_Resident;Outside_Worker;NA;111
202002;JO;Kongo-Central;Kinshasa;Outside_Resident;Activity_Zone_Worker;M;24
202002;JO;Kongo-Central;Kinshasa;Outside_Resident;Home_Zone_Worker;M;47
202002;JO;Kongo-Central;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;M;209
202002;JO;Kongo-Central;Kinshasa;Home_Zone_Resident;Outside_Worker;M;129
202002;JO;Kongo-Central;Kinshasa;Home_Zone_Resident;Activity_Zone_Worker;M;153
202002;JO;Kongo-Central;Kinshasa;Home_Zone_Resident;Home_Zone_Worker;F;1256
202002;JO;Kongo-Central;Kinshasa;Home_Zone_Resident;Home_Zone_Worker;M;3463
202002;JO;Kongo-Central;Kinshasa;Home_Zone_Resident;Home_Zone_Worker;NA;963
202002;JO;Kongo-Central;Kongo-Central;4;4;F;6211
202002;JO;Kongo-Central;Kongo-Central;4;4;M;17192
202002;JO;Kongo-Central;Kongo-Central;4;4;NA;3934
202002;JO;Kongo-Central;Kongo-Central;4;Outside_Worker;F;47
202002;JO;Kongo-Central;Kongo-Central;4;Outside_Worker;M;187
202002;JO;Kongo-Central;Kongo-Central;4;Home_Activity_Zone_Worker;F;1604
202002;JO;Kongo-Central;Kongo-Central;4;Home_Activity_Zone_Worker;M;4607
202002;JO;Kongo-Central;Kongo-Central;4;Home_Activity_Zone_Worker;NA;1182
202002;JO;Kongo-Central;Kongo-Central;Outside_Resident;4;F;418
202002;JO;Kongo-Central;Kongo-Central;Outside_Resident;4;M;1056
202002;JO;Kongo-Central;Kongo-Central;Outside_Resident;4;NA;181
202002;JO;Kongo-Central;Kongo-Central;Outside_Resident;Outside_Worker;F;24149
202002;JO;Kongo-Central;Kongo-Central;Outside_Resident;Outside_Worker;M;55397
202002;JO;Kongo-Central;Kongo-Central;Outside_Resident;Outside_Worker;NA;31003
202002;JO;Kongo-Central;Kongo-Central;Outside_Resident;Home_Activity_Zone_Worker;F;18562
202002;JO;Kongo-Central;Kongo-Central;Outside_Resident;Home_Activity_Zone_Worker;M;43598
202002;JO;Kongo-Central;Kongo-Central;Outside_Resident;Home_Activity_Zone_Worker;NA;19988
202002;JO;Kongo-Central;Kongo-Central;Home_Activity_Zone_Resident;4;F;308
202002;JO;Kongo-Central;Kongo-Central;Home_Activity_Zone_Resident;4;M;1189
202002;JO;Kongo-Central;Kongo-Central;Home_Activity_Zone_Resident;4;NA;160
202002;JO;Kongo-Central;Kongo-Central;Home_Activity_Zone_Resident;Outside_Worker;F;3919
202002;JO;Kongo-Central;Kongo-Central;Home_Activity_Zone_Resident;Outside_Worker;M;8854
202002;JO;Kongo-Central;Kongo-Central;Home_Activity_Zone_Resident;Outside_Worker;NA;4390
202002;JO;Kongo-Central;Kongo-Central;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;F;515156
202002;JO;Kongo-Central;Kongo-Central;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;M;1370283
202002;JO;Kongo-Central;Kongo-Central;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NA;446499
202002;JO;Kwango;Kwango;Outside_Resident;Outside_Worker;F;23
202002;JO;Kwango;Kwango;Outside_Resident;Outside_Worker;M;44
202002;JO;Kwango;Kwango;Outside_Resident;Home_Activity_Zone_Worker;F;21
202002;JO;Kwango;Kwango;Outside_Resident;Home_Activity_Zone_Worker;M;251
202002;JO;Kwango;Kwango;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;M;246
202002;JO;Kwilu;Inconnue;4;4;F;38
202002;JO;Kwilu;Inconnue;4;4;NA;38
202002;JO;Kwilu;Inconnue;Outside_Resident;Outside_Worker;F;25
202002;JO;Kwilu;Inconnue;Outside_Resident;Outside_Worker;M;120
202002;JO;Kwilu;Inconnue;Outside_Resident;Home_Zone_Worker;M;52
202002;JO;Kwilu;Inconnue;Home_Zone_Resident;Home_Zone_Worker;M;24
202002;JO;Kwilu;Kwilu;4;4;M;342
202002;JO;Kwilu;Kwilu;4;4;NA;39
202002;JO;Kwilu;Kwilu;4;Outside_Worker;F;39
202002;JO;Kwilu;Kwilu;4;Outside_Worker;NA;37
202002;JO;Kwilu;Kwilu;Outside_Resident;4;M;38
202002;JO;Kwilu;Kwilu;Outside_Resident;Outside_Worker;F;107
202002;JO;Kwilu;Kwilu;Outside_Resident;Outside_Worker;M;371
202002;JO;Kwilu;Kwilu;Outside_Resident;Outside_Worker;NA;130
202002;JO;Kwilu;Kwilu;Outside_Resident;Home_Activity_Zone_Worker;F;84
202002;JO;Kwilu;Kwilu;Outside_Resident;Home_Activity_Zone_Worker;M;456
202002;JO;Kwilu;Kwilu;Outside_Resident;Home_Activity_Zone_Worker;NA;66
202002;JO;Kwilu;Kwilu;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;F;63
202002;JO;Kwilu;Kwilu;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;M;503
202002;JO;Kwilu;Kwilu;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NA;26
202002;JO;Lomami;Inconnue;Outside_Resident;Outside_Worker;M;167
202002;JO;Lomami;Inconnue;Outside_Resident;Outside_Worker;NA;136
202002;JO;Lomami;Inconnue;Home_Zone_Resident;Outside_Worker;M;21
202002;JO;Lomami;Inconnue;Home_Zone_Resident;Home_Zone_Worker;F;176
202002;JO;Lomami;Inconnue;Home_Zone_Resident;Home_Zone_Worker;M;416
202002;JO;Lomami;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NA;62
202002;JO;Lomami;Kasai-Central;Outside_Resident;Outside_Worker;NA;38
202002;JO;Lomami;Kasai-Oriental;Home_Zone_Resident;Home_Zone_Worker;M;62
202002;JO;Lomami;Lomami;Outside_Resident;4;M;23
202002;JO;Lomami;Lomami;Outside_Resident;Outside_Worker;F;169
202002;JO;Lomami;Lomami;Outside_Resident;Outside_Worker;M;448
202002;JO;Lomami;Lomami;Outside_Resident;Outside_Worker;NA;241
202002;JO;Lomami;Lomami;Outside_Resident;Home_Activity_Zone_Worker;F;87
202002;JO;Lomami;Lomami;Outside_Resident;Home_Activity_Zone_Worker;M;251
202002;JO;Lomami;Lomami;Outside_Resident;Home_Activity_Zone_Worker;NA;90
202002;JO;Lomami;Lomami;Home_Activity_Zone_Resident;4;M;23
202002;JO;Lomami;Lomami;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;F;1399
202002;JO;Lomami;Lomami;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;M;2788
202002;JO;Lomami;Lomami;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NA;999
202002;JO;Lualaba;Haut-Katanga;Outside_Resident;Activity_Zone_Worker;M;47
202002;JO;Lualaba;Haut-Katanga;Outside_Resident;Home_Zone_Worker;M;21
202002;JO;Lualaba;Haut-Katanga;Activity_Zone_Resident;Activity_Zone_Worker;M;136
202002;JO;Lualaba;Haut-Katanga;Home_Zone_Resident;Activity_Zone_Worker;M;47
202002;JO;Lualaba;Haut-Katanga;Home_Zone_Resident;Home_Zone_Worker;M;240
202002;JO;Lualaba;Inconnue;4;Outside_Worker;F;39
202002;JO;Lualaba;Inconnue;4;Outside_Worker;M;34
202002;JO;Lualaba;Inconnue;4;Outside_Worker;NA;40
202002;JO;Lualaba;Inconnue;Outside_Resident;Outside_Worker;F;379
202002;JO;Lualaba;Inconnue;Outside_Resident;Outside_Worker;M;1015
202002;JO;Lualaba;Inconnue;Outside_Resident;Outside_Worker;NA;807
202002;JO;Lualaba;Inconnue;Outside_Resident;Home_Zone_Worker;F;121
202002;JO;Lualaba;Inconnue;Outside_Resident;Home_Zone_Worker;M;293
202002;JO;Lualaba;Inconnue;Outside_Resident;Home_Zone_Worker;NA;135
202002;JO;Lualaba;Inconnue;Home_Zone_Resident;4;M;53
202002;JO;Lualaba;Inconnue;Home_Zone_Resident;Outside_Worker;F;113
202002;JO;Lualaba;Inconnue;Home_Zone_Resident;Outside_Worker;M;624
202002;JO;Lualaba;Inconnue;Home_Zone_Resident;Outside_Worker;NA;434
202002;JO;Lualaba;Inconnue;Home_Zone_Resident;Home_Zone_Worker;F;1357
202002;JO;Lualaba;Inconnue;Home_Zone_Resident;Home_Zone_Worker;M;3184
202002;JO;Lualaba;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NA;1502
202002;JO;Lualaba;Lualaba;4;4;F;320
202002;JO;Lualaba;Lualaba;4;4;M;1135
202002;JO;Lualaba;Lualaba;4;4;NA;321
202002;JO;Lualaba;Lualaba;4;Outside_Worker;M;26
202002;JO;Lualaba;Lualaba;4;Home_Activity_Zone_Worker;M;62
202002;JO;Lualaba;Lualaba;Outside_Resident;4;F;54
202002;JO;Lualaba;Lualaba;Outside_Resident;4;M;356
202002;JO;Lualaba;Lualaba;Outside_Resident;4;NA;79
202002;JO;Lualaba;Lualaba;Outside_Resident;Outside_Worker;F;1659
202002;JO;Lualaba;Lualaba;Outside_Resident;Outside_Worker;M;3712
202002;JO;Lualaba;Lualaba;Outside_Resident;Outside_Worker;NA;2766
202002;JO;Lualaba;Lualaba;Outside_Resident;Home_Activity_Zone_Worker;F;1199
202002;JO;Lualaba;Lualaba;Outside_Resident;Home_Activity_Zone_Worker;M;3025
202002;JO;Lualaba;Lualaba;Outside_Resident;Home_Activity_Zone_Worker;NA;1563
202002;JO;Lualaba;Lualaba;Home_Activity_Zone_Resident;4;M;162
202002;JO;Lualaba;Lualaba;Home_Activity_Zone_Resident;Outside_Worker;F;26
202002;JO;Lualaba;Lualaba;Home_Activity_Zone_Resident;Outside_Worker;M;90
202002;JO;Lualaba;Lualaba;Home_Activity_Zone_Resident;Outside_Worker;NA;59
202002;JO;Lualaba;Lualaba;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;F;30285
202002;JO;Lualaba;Lualaba;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;M;79017
202002;JO;Lualaba;Lualaba;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NA;34330
202002;JO;Mai-Ndombe;Inconnue;Outside_Resident;Outside_Worker;M;22
202002;JO;Mai-Ndombe;Mai-Ndombe;Outside_Resident;Outside_Worker;M;61
202002;JO;Mai-Ndombe;Mai-Ndombe;Outside_Resident;Home_Activity_Zone_Worker;M;43
202002;JO;Mai-Ndombe;Mai-Ndombe;Home_Activity_Zone_Resident;Outside_Worker;M;23
202002;JO;Maniema;Inconnue;Home_Zone_Resident;Home_Zone_Worker;M;76
202002;JO;Maniema;Maniema;Outside_Resident;Outside_Worker;M;132
202002;JO;Maniema;Maniema;Outside_Resident;Outside_Worker;NA;35
202002;JO;Maniema;Maniema;Outside_Resident;Home_Activity_Zone_Worker;F;49
202002;JO;Maniema;Maniema;Outside_Resident;Home_Activity_Zone_Worker;M;437
202002;JO;Maniema;Maniema;Outside_Resident;Home_Activity_Zone_Worker;NA;67
202002;JO;Maniema;Maniema;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;F;102
202002;JO;Maniema;Maniema;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;M;848
202002;JO;Maniema;Maniema;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NA;100
202002;JO;Mongala;Inconnue;Outside_Resident;Outside_Worker;M;104
