Period;Day_type;Hour;Zone;TypeFlux;Home_Zone;Activity_Zone;Volume
202002;JO;14:30:00;Haut-Lomami;Sortie;Kasai-Oriental;Kasai-Oriental;313
202002;JO;14:30:00;Haut-Lomami;Sortie;Lomami;Haut-Lomami;779
202002;JO;14:30:00;Haut-Lomami;Sortie;Lomami;Lomami;11555
202002;JO;14:30:00;Ituri;Entree;Ituri;Ituri;1039
202002;JO;14:30:00;Ituri;Entree;Nord-Kivu;Nord-Kivu;3407
202002;JO;14:30:00;Ituri;Sortie;Hors_Zone;Hors_Zone;1293
202002;JO;14:30:00;Ituri;Sortie;Ituri;Hors_Zone;816
202002;JO;14:30:00;Ituri;Sortie;Ituri;Ituri;852
202002;JO;14:30:00;Ituri;Sortie;Kinshasa;Kinshasa;868
202002;JO;14:30:00;Ituri;Sortie;Nord-Kivu;Ituri;462
202002;JO;14:30:00;Ituri;Sortie;Nord-Kivu;Nord-Kivu;10705
202002;JO;14:30:00;Kasai;Entree;Haut-Lomami;Haut-Lomami;746
202002;JO;14:30:00;Kasai;Entree;Hors_Zone;Hors_Zone;86755
202002;JO;14:30:00;Kasai;Entree;Hors_Zone;Kasai;172
202002;JO;14:30:00;Kasai;Entree;Kasai;Hors_Zone;5107
202002;JO;14:30:00;Kasai;Entree;Kasai;Kasai;121620
202002;JO;14:30:00;Kasai;Entree;Kasai;Kwilu;14202
202002;JO;14:30:00;Kasai;Entree;Kinshasa;Kinshasa;401
202002;JO;14:30:00;Kasai;Entree;Kwilu;Hors_Zone;15723
202002;JO;14:30:00;Kasai;Entree;Kwilu;Kinshasa;4256
202002;JO;14:30:00;Kasai;Entree;Kwilu;Kwilu;51482
202002;JO;14:30:00;Kasai;Sortie;Haut-Lomami;Kasai;4459
202002;JO;14:30:00;Kasai;Sortie;Hors_Zone;Hors_Zone;21972
202002;JO;14:30:00;Kasai;Sortie;Hors_Zone;Kwilu;12607
202002;JO;14:30:00;Kasai;Sortie;Kasai;Haut-Lomami;5042
202002;JO;14:30:00;Kasai;Sortie;Kasai;Kasai;54275
202002;JO;14:30:00;Kasai;Sortie;Kinshasa;Kinshasa;210
202002;JO;14:30:00;Kasai;Sortie;Kwilu;Kwilu;63001
202002;JO;14:30:00;Kasai;Sortie;Nord-Kivu;Nord-Kivu;5182
202002;JO;14:30:00;Kasai-Central;Entree;Hors_Zone;Hors_Zone;46305
202002;JO;14:30:00;Kasai-Central;Entree;Hors_Zone;Kasai-Central;5655
202002;JO;14:30:00;Kasai-Central;Entree;Hors_Zone;Kasai-Oriental;9939
202002;JO;14:30:00;Kasai-Central;Entree;Hors_Zone;Lomami;284
202002;JO;14:30:00;Kasai-Central;Entree;Kasai-Central;Kasai-Central;66872
202002;JO;14:30:00;Kasai-Central;Entree;Kasai-Central;Kasai-Oriental;15688
202002;JO;14:30:00;Kasai-Central;Entree;Kasai-Oriental;Kasai-Central;15236
202002;JO;14:30:00;Kasai-Central;Entree;Kasai-Oriental;Kasai-Oriental;90084
202002;JO;14:30:00;Kasai-Central;Entree;Lomami;Lomami;6827
202002;JO;14:30:00;Kasai-Central;Sortie;Haut-Katanga;Haut-Katanga;276
202002;JO;14:30:00;Kasai-Central;Sortie;Hors_Zone;Haut-Katanga;214
202002;JO;14:30:00;Kasai-Central;Sortie;Hors_Zone;Hors_Zone;53436
202002;JO;14:30:00;Kasai-Central;Sortie;Hors_Zone;Kasai-Central;6546
202002;JO;14:30:00;Kasai-Central;Sortie;Hors_Zone;Kasai-Oriental;5353
202002;JO;14:30:00;Kasai-Central;Sortie;Kasai-Central;Hors_Zone;5107
202002;JO;14:30:00;Kasai-Central;Sortie;Kasai-Central;Kasai-Central;85025
202002;JO;14:30:00;Kasai-Central;Sortie;Kasai-Central;Kasai-Oriental;20729
202002;JO;14:30:00;Kasai-Central;Sortie;Kasai-Oriental;Hors_Zone;10871
202002;JO;14:30:00;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Central;20655
202002;JO;14:30:00;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Oriental;96112
202002;JO;14:30:00;Kasai-Central;Sortie;Kinshasa;Kinshasa;391
202002;JO;14:30:00;Kasai-Central;Sortie;Lomami;Lomami;11348
202002;JO;14:30:00;Kasai-Central;Sortie;Nord-Kivu;Nord-Kivu;337
202002;JO;14:30:00;Kasai-Oriental;Entree;Haut-Katanga;Haut-Katanga;162
202002;JO;14:30:00;Kasai-Oriental;Entree;Haut-Lomami;Haut-Lomami;212
202002;JO;14:30:00;Kasai-Oriental;Entree;Hors_Zone;Haut-Katanga;214
202002;JO;14:30:00;Kasai-Oriental;Entree;Hors_Zone;Hors_Zone;96005
202002;JO;14:30:00;Kasai-Oriental;Entree;Hors_Zone;Kasai-Central;18606
202002;JO;14:30:00;Kasai-Oriental;Entree;Hors_Zone;Kasai-Oriental;25124
202002;JO;14:30:00;Kasai-Oriental;Entree;Hors_Zone;Lomami;13151
202002;JO;14:30:00;Kasai-Oriental;Entree;Kasai-Central;Hors_Zone;5107
202002;JO;14:30:00;Kasai-Oriental;Entree;Kasai-Central;Kasai-Central;164020
202002;JO;14:30:00;Kasai-Oriental;Entree;Kasai-Central;Kasai-Oriental;49235
202002;JO;14:30:00;Kasai-Oriental;Entree;Kasai-Oriental;Hors_Zone;13442
202002;JO;14:30:00;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Central;21157
202002;JO;14:30:00;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Oriental;199876
202002;JO;14:30:00;Kasai-Oriental;Entree;Kasai-Oriental;Lomami;24081
202002;JO;14:30:00;Kasai-Oriental;Entree;Kinshasa;Kinshasa;107
202002;JO;14:30:00;Kasai-Oriental;Entree;Lomami;Hors_Zone;3913
202002;JO;14:30:00;Kasai-Oriental;Entree;Lomami;Kasai-Oriental;23242
202002;JO;14:30:00;Kasai-Oriental;Entree;Lomami;Lomami;117695
202002;JO;14:30:00;Kasai-Oriental;Sortie;Haut-Katanga;Haut-Katanga;189
202002;JO;14:30:00;Kasai-Oriental;Sortie;Hors_Zone;Hors_Zone;77117
202002;JO;14:30:00;Kasai-Oriental;Sortie;Hors_Zone;Kasai-Central;5945
202002;JO;14:30:00;Kasai-Oriental;Sortie;Hors_Zone;Kasai-Oriental;22222
202002;JO;14:30:00;Kasai-Oriental;Sortie;Hors_Zone;Lomami;10353
202002;JO;14:30:00;Kasai-Oriental;Sortie;Hors_Zone;Lualaba;347
202002;JO;14:30:00;Kasai-Oriental;Sortie;Kasai-Central;Kasai-Central;135123
202002;JO;14:30:00;Kasai-Oriental;Sortie;Kasai-Central;Kasai-Oriental;5016
202002;JO;14:30:00;Kasai-Oriental;Sortie;Kasai-Oriental;Hors_Zone;2767
202002;JO;14:30:00;Kasai-Oriental;Sortie;Kasai-Oriental;Kasai-Central;16056
202002;JO;14:30:00;Kasai-Oriental;Sortie;Kasai-Oriental;Kasai-Oriental;176167
202002;JO;14:30:00;Kasai-Oriental;Sortie;Kasai-Oriental;Lomami;17911
202002;JO;14:30:00;Kasai-Oriental;Sortie;Lomami;Hors_Zone;4677
202002;JO;14:30:00;Kasai-Oriental;Sortie;Lomami;Kasai-Oriental;19000
202002;JO;14:30:00;Kasai-Oriental;Sortie;Lomami;Lomami;118922
202002;JO;14:30:00;Kinshasa;Entree;Haut-Katanga;Haut-Katanga;224
202002;JO;14:30:00;Kinshasa;Entree;Hors_Zone;Hors_Zone;5461
202002;JO;14:30:00;Kinshasa;Entree;Hors_Zone;Kinshasa;942
202002;JO;14:30:00;Kinshasa;Entree;Hors_Zone;Kongo-Central;610
202002;JO;14:30:00;Kinshasa;Entree;Kinshasa;Hors_Zone;615
202002;JO;14:30:00;Kinshasa;Entree;Kinshasa;Kinshasa;17687
202002;JO;14:30:00;Kinshasa;Entree;Kinshasa;Kongo-Central;1578
202002;JO;14:30:00;Kinshasa;Entree;Kongo-Central;Hors_Zone;740
202002;JO;14:30:00;Kinshasa;Entree;Kongo-Central;Kinshasa;1527
202002;JO;14:30:00;Kinshasa;Entree;Kongo-Central;Kongo-Central;16269
202002;JO;14:30:00;Kinshasa;Entree;Sud-Ubangi;Sud-Ubangi;5498
202002;JO;14:30:00;Kinshasa;Sortie;Hors_Zone;Hors_Zone;17016
202002;JO;14:30:00;Kinshasa;Sortie;Hors_Zone;Kinshasa;916
202002;JO;14:30:00;Kinshasa;Sortie;Hors_Zone;Kongo-Central;1554
202002;JO;14:30:00;Kinshasa;Sortie;Kinshasa;Hors_Zone;305
202002;JO;14:30:00;Kinshasa;Sortie;Kinshasa;Kinshasa;12638
202002;JO;14:30:00;Kinshasa;Sortie;Kinshasa;Kongo-Central;862
202002;JO;14:30:00;Kinshasa;Sortie;Kongo-Central;Hors_Zone;992
202002;JO;14:30:00;Kinshasa;Sortie;Kongo-Central;Kinshasa;2151
202002;JO;14:30:00;Kinshasa;Sortie;Kongo-Central;Kongo-Central;27737
202002;JO;14:30:00;Kinshasa;Sortie;Tshopo;Tshopo;868
202002;JO;14:30:00;Kongo-Central;Entree;Hors_Zone;Hors_Zone;17847
202002;JO;14:30:00;Kongo-Central;Entree;Hors_Zone;Kinshasa;1125
202002;JO;14:30:00;Kongo-Central;Entree;Hors_Zone;Kongo-Central;1112
202002;JO;14:30:00;Kongo-Central;Entree;Kinshasa;Hors_Zone;502
202002;JO;14:30:00;Kongo-Central;Entree;Kinshasa;Kinshasa;15534
202002;JO;14:30:00;Kongo-Central;Entree;Kinshasa;Kongo-Central;878
202002;JO;14:30:00;Kongo-Central;Entree;Kongo-Central;Hors_Zone;986
202002;JO;14:30:00;Kongo-Central;Entree;Kongo-Central;Kinshasa;1956
202002;JO;14:30:00;Kongo-Central;Entree;Kongo-Central;Kongo-Central;26080
202002;JO;14:30:00;Kongo-Central;Sortie;Haut-Katanga;Haut-Katanga;224
202002;JO;14:30:00;Kongo-Central;Sortie;Hors_Zone;Hors_Zone;5225
202002;JO;14:30:00;Kongo-Central;Sortie;Hors_Zone;Kinshasa;1461
202002;JO;14:30:00;Kongo-Central;Sortie;Hors_Zone;Kongo-Central;748
202002;JO;14:30:00;Kongo-Central;Sortie;Kinshasa;Hors_Zone;724
202002;JO;14:30:00;Kongo-Central;Sortie;Kinshasa;Kinshasa;25930
202002;JO;14:30:00;Kongo-Central;Sortie;Kinshasa;Kongo-Central;1260
202002;JO;14:30:00;Kongo-Central;Sortie;Kongo-Central;Hors_Zone;570
202002;JO;14:30:00;Kongo-Central;Sortie;Kongo-Central;Kinshasa;2114
202002;JO;14:30:00;Kongo-Central;Sortie;Kongo-Central;Kongo-Central;14911
202002;JO;14:30:00;Kwango;Sortie;Kinshasa;Kinshasa;114
202002;JO;14:30:00;Kwilu;Entree;Hors_Zone;Hors_Zone;22313
202002;JO;14:30:00;Kwilu;Entree;Kasai;Kasai;9210
202002;JO;14:30:00;Kwilu;Entree;Kinshasa;Kinshasa;114
202002;JO;14:30:00;Kwilu;Entree;Kwilu;Kasai;4434
202002;JO;14:30:00;Kwilu;Entree;Kwilu;Kwilu;23635
202002;JO;14:30:00;Kwilu;Sortie;Hors_Zone;Hors_Zone;26700
202002;JO;14:30:00;Kwilu;Sortie;Kasai;Kasai;18731
202002;JO;14:30:00;Kwilu;Sortie;Kasai;Kwilu;9045
202002;JO;14:30:00;Kwilu;Sortie;Kinshasa;Kinshasa;111
202002;JO;14:30:00;Kwilu;Sortie;Kwilu;Hors_Zone;4624
202002;JO;14:30:00;Kwilu;Sortie;Kwilu;Kasai;113
202002;JO;14:30:00;Kwilu;Sortie;Kwilu;Kwilu;67296
202002;JO;14:30:00;Lomami;Entree;Haut-Katanga;Haut-Katanga;223
202002;JO;14:30:00;Lomami;Entree;Haut-Lomami;Haut-Lomami;5877
202002;JO;14:30:00;Lomami;Entree;Haut-Lomami;Hors_Zone;223
202002;JO;14:30:00;Lomami;Entree;Haut-Lomami;Lomami;588
202002;JO;14:30:00;Lomami;Entree;Hors_Zone;Haut-Lomami;2076
202002;JO;14:30:00;Lomami;Entree;Hors_Zone;Hors_Zone;34621
202002;JO;14:30:00;Lomami;Entree;Hors_Zone;Kasai-Oriental;13925
202002;JO;14:30:00;Lomami;Entree;Hors_Zone;Lomami;9632
202002;JO;14:30:00;Lomami;Entree;Hors_Zone;Lualaba;347
202002;JO;14:30:00;Lomami;Entree;Kasai-Central;Kasai-Central;275
202002;JO;14:30:00;Lomami;Entree;Kasai-Oriental;Hors_Zone;3834
202002;JO;14:30:00;Lomami;Entree;Kasai-Oriental;Kasai-Oriental;170805
202002;JO;14:30:00;Lomami;Entree;Kasai-Oriental;Lomami;15081
202002;JO;14:30:00;Lomami;Entree;Lomami;Haut-Lomami;858
202002;JO;14:30:00;Lomami;Entree;Lomami;Hors_Zone;3852
202002;JO;14:30:00;Lomami;Entree;Lomami;Kasai-Oriental;20121
202002;JO;14:30:00;Lomami;Entree;Lomami;Lomami;101252
202002;JO;14:30:00;Lomami;Sortie;Haut-Lomami;Haut-Lomami;5969
202002;JO;14:30:00;Lomami;Sortie;Haut-Lomami;Hors_Zone;438
202002;JO;14:30:00;Lomami;Sortie;Hors_Zone;Haut-Lomami;967
202002;JO;14:30:00;Lomami;Sortie;Hors_Zone;Hors_Zone;40577
202002;JO;14:30:00;Lomami;Sortie;Hors_Zone;Kasai-Central;4624
202002;JO;14:30:00;Lomami;Sortie;Hors_Zone;Kasai-Oriental;12026
202002;JO;14:30:00;Lomami;Sortie;Hors_Zone;Lomami;12773
202002;JO;14:30:00;Lomami;Sortie;Kasai-Central;Kasai-Central;9406
202002;JO;14:30:00;Lomami;Sortie;Kasai-Central;Lomami;4624
202002;JO;14:30:00;Lomami;Sortie;Kasai-Oriental;Hors_Zone;3443
202002;JO;14:30:00;Lomami;Sortie;Kasai-Oriental;Kasai-Oriental;143988
202002;JO;14:30:00;Lomami;Sortie;Kasai-Oriental;Lomami;14901
202002;JO;14:30:00;Lomami;Sortie;Kinshasa;Kinshasa;218
202002;JO;14:30:00;Lomami;Sortie;Lomami;Haut-Lomami;1710
202002;JO;14:30:00;Lomami;Sortie;Lomami;Hors_Zone;3607
202002;JO;14:30:00;Lomami;Sortie;Lomami;Kasai-Central;196
202002;JO;14:30:00;Lomami;Sortie;Lomami;Kasai-Oriental;23516
202002;JO;14:30:00;Lomami;Sortie;Lomami;Lomami;103887
202002;JO;14:30:00;Lualaba;Entree;Haut-Katanga;Haut-Katanga;169258
202002;JO;14:30:00;Lualaba;Entree;Haut-Katanga;Hors_Zone;781
202002;JO;14:30:00;Lualaba;Entree;Haut-Katanga;Lualaba;11009
202002;JO;14:30:00;Lualaba;Entree;Haut-Lomami;Haut-Lomami;219
202002;JO;14:30:00;Lualaba;Entree;Hors_Zone;Haut-Katanga;12243
202002;JO;14:30:00;Lualaba;Entree;Hors_Zone;Hors_Zone;11169
202002;JO;14:30:00;Lualaba;Entree;Hors_Zone;Lualaba;2643
202002;JO;14:30:00;Lualaba;Entree;Kasai-Oriental;Kasai-Oriental;203
202002;JO;14:30:00;Lualaba;Entree;Kinshasa;Kinshasa;105
202002;JO;14:30:00;Lualaba;Entree;Lualaba;Haut-Katanga;12519
202002;JO;14:30:00;Lualaba;Entree;Lualaba;Kinshasa;105
202002;JO;14:30:00;Lualaba;Entree;Lualaba;Lualaba;38220
202002;JO;14:30:00;Lualaba;Sortie;Haut-Katanga;Haut-Katanga;161183
202002;JO;14:30:00;Lualaba;Sortie;Haut-Katanga;Hors_Zone;1444
202002;JO;14:30:00;Lualaba;Sortie;Haut-Katanga;Lualaba;6540
202002;JO;14:30:00;Lualaba;Sortie;Haut-Lomami;Haut-Lomami;189
202002;JO;14:30:00;Lualaba;Sortie;Hors_Zone;Haut-Katanga;7983
202002;JO;14:30:00;Lualaba;Sortie;Hors_Zone;Hors_Zone;11262
202002;JO;14:30:00;Lualaba;Sortie;Hors_Zone;Lualaba;4489
202002;JO;14:30:00;Lualaba;Sortie;Kinshasa;Kinshasa;502
202002;JO;14:30:00;Lualaba;Sortie;Lomami;Hors_Zone;260
202002;JO;14:30:00;Lualaba;Sortie;Lualaba;Haut-Katanga;8401
202002;JO;14:30:00;Lualaba;Sortie;Lualaba;Hors_Zone;224
202002;JO;14:30:00;Lualaba;Sortie;Lualaba;Lualaba;39051
202002;JO;14:30:00;Maniema;Entree;Hors_Zone;Hors_Zone;207
202002;JO;14:30:00;Maniema;Entree;Tshopo;Tshopo;868
202002;JO;14:30:00;Nord-Kivu;Entree;Hors_Zone;Hors_Zone;34280
202002;JO;14:30:00;Nord-Kivu;Entree;Hors_Zone;Nord-Kivu;12839
202002;JO;14:30:00;Nord-Kivu;Entree;Hors_Zone;Sud-Kivu;11557
202002;JO;14:30:00;Nord-Kivu;Entree;Ituri;Hors_Zone;816
202002;JO;14:30:00;Nord-Kivu;Entree;Ituri;Ituri;1991
202002;JO;14:30:00;Nord-Kivu;Entree;Kinshasa;Kinshasa;1622
202002;JO;14:30:00;Nord-Kivu;Entree;Nord-Kivu;Hors_Zone;1454
202002;JO;14:30:00;Nord-Kivu;Entree;Nord-Kivu;Nord-Kivu;137573
202002;JO;14:30:00;Nord-Kivu;Entree;Nord-Kivu;Sud-Kivu;23868
202002;JO;14:30:00;Nord-Kivu;Entree;Sud-Kivu;Hors_Zone;1685
202002;JO;14:30:00;Nord-Kivu;Entree;Sud-Kivu;Nord-Kivu;20809
202002;JO;14:30:00;Nord-Kivu;Entree;Sud-Kivu;Sud-Kivu;146628
202002;JO;14:30:00;Nord-Kivu;Sortie;Hors_Zone;Hors_Zone;36472
202002;JO;14:30:00;Nord-Kivu;Sortie;Hors_Zone;Ituri;1039
202002;JO;14:30:00;Nord-Kivu;Sortie;Hors_Zone;Nord-Kivu;19258
202002;JO;14:30:00;Nord-Kivu;Sortie;Hors_Zone;Sud-Kivu;10146
202002;JO;14:30:00;Nord-Kivu;Sortie;Ituri;Ituri;3496
202002;JO;14:30:00;Nord-Kivu;Sortie;Kinshasa;Kinshasa;423
202002;JO;14:30:00;Nord-Kivu;Sortie;Nord-Kivu;Hors_Zone;4068
202002;JO;14:30:00;Nord-Kivu;Sortie;Nord-Kivu;Nord-Kivu;134109
202002;JO;14:30:00;Nord-Kivu;Sortie;Nord-Kivu;Sud-Kivu;24009
202002;JO;14:30:00;Nord-Kivu;Sortie;Sud-Kivu;Hors_Zone;1821
202002;JO;14:30:00;Nord-Kivu;Sortie;Sud-Kivu;Nord-Kivu;18264
202002;JO;14:30:00;Nord-Kivu;Sortie;Sud-Kivu;Sud-Kivu;118231
202002;JO;14:30:00;Nord-Ubangi;Entree;Nord-Ubangi;Nord-Ubangi;5498
202002;JO;14:30:00;Sud-Kivu;Entree;Hors_Zone;Hors_Zone;35552
202002;JO;14:30:00;Sud-Kivu;Entree;Hors_Zone;Nord-Kivu;26414
202002;JO;14:30:00;Sud-Kivu;Entree;Hors_Zone;Sud-Kivu;9904
202002;JO;14:30:00;Sud-Kivu;Entree;Kinshasa;Kinshasa;836
202002;JO;14:30:00;Sud-Kivu;Entree;Nord-Kivu;Hors_Zone;4264
202002;JO;14:30:00;Sud-Kivu;Entree;Nord-Kivu;Nord-Kivu;178162
202002;JO;14:30:00;Sud-Kivu;Entree;Nord-Kivu;Sud-Kivu;25095
202002;JO;14:30:00;Sud-Kivu;Entree;Sud-Kivu;Hors_Zone;1410
202002;JO;14:30:00;Sud-Kivu;Entree;Sud-Kivu;Nord-Kivu;19557
202002;JO;14:30:00;Sud-Kivu;Entree;Sud-Kivu;Sud-Kivu;82110
202002;JO;14:30:00;Sud-Kivu;Sortie;Hors_Zone;Hors_Zone;32916
202002;JO;14:30:00;Sud-Kivu;Sortie;Hors_Zone;Nord-Kivu;16843
202002;JO;14:30:00;Sud-Kivu;Sortie;Hors_Zone;Sud-Kivu;8980
202002;JO;14:30:00;Sud-Kivu;Sortie;Hors_Zone;Tshopo;868
202002;JO;14:30:00;Sud-Kivu;Sortie;Kinshasa;Kinshasa;954
202002;JO;14:30:00;Sud-Kivu;Sortie;Nord-Kivu;Hors_Zone;2280
202002;JO;14:30:00;Sud-Kivu;Sortie;Nord-Kivu;Nord-Kivu;172423
202002;JO;14:30:00;Sud-Kivu;Sortie;Nord-Kivu;Sud-Kivu;25455
202002;JO;14:30:00;Sud-Kivu;Sortie;Sud-Kivu;Hors_Zone;1685
202002;JO;14:30:00;Sud-Kivu;Sortie;Sud-Kivu;Nord-Kivu;20180
202002;JO;14:30:00;Sud-Kivu;Sortie;Sud-Kivu;Sud-Kivu;104966
202002;JO;14:30:00;Sud-Ubangi;Sortie;Nord-Ubangi;Nord-Ubangi;5498
202002;JO;14:30:00;Tanganyika;Sortie;Nord-Kivu;Nord-Kivu;115
202002;JO;14:30:00;Tshopo;Entree;Kinshasa;Kinshasa;85
202002;JO;15:00:00;Equateur;Sortie;Kinshasa;Kinshasa;118
202002;JO;15:00:00;Haut-Katanga;Entree;Haut-Katanga;Haut-Katanga;96469
202002;JO;15:00:00;Haut-Katanga;Entree;Haut-Katanga;Hors_Zone;410
202002;JO;15:00:00;Haut-Katanga;Entree;Haut-Katanga;Lualaba;12433
202002;JO;15:00:00;Haut-Katanga;Entree;Hors_Zone;Haut-Katanga;5498
202002;JO;15:00:00;Haut-Katanga;Entree;Hors_Zone;Hors_Zone;13255
202002;JO;15:00:00;Haut-Katanga;Entree;Hors_Zone;Lualaba;3702
202002;JO;15:00:00;Haut-Katanga;Entree;Kinshasa;Kinshasa;306
202002;JO;15:00:00;Haut-Katanga;Entree;Lualaba;Haut-Katanga;10599
202002;JO;15:00:00;Haut-Katanga;Entree;Lualaba;Hors_Zone;213
202002;JO;15:00:00;Haut-Katanga;Entree;Lualaba;Lualaba;49336
202002;JO;15:00:00;Haut-Katanga;Sortie;Haut-Katanga;Haut-Katanga;96336
202002;JO;15:00:00;Haut-Katanga;Sortie;Haut-Katanga;Hors_Zone;619
202002;JO;15:00:00;Haut-Katanga;Sortie;Haut-Katanga;Lualaba;12766
202002;JO;15:00:00;Haut-Katanga;Sortie;Haut-Lomami;Haut-Lomami;440
202002;JO;15:00:00;Haut-Katanga;Sortie;Hors_Zone;Haut-Katanga;6825
202002;JO;15:00:00;Haut-Katanga;Sortie;Hors_Zone;Hors_Zone;7787
202002;JO;15:00:00;Haut-Katanga;Sortie;Hors_Zone;Lualaba;2915
202002;JO;15:00:00;Haut-Katanga;Sortie;Kasai-Oriental;Kasai-Oriental;265
202002;JO;15:00:00;Haut-Katanga;Sortie;Kinshasa;Kinshasa;585
202002;JO;15:00:00;Haut-Katanga;Sortie;Lualaba;Haut-Katanga;9181
202002;JO;15:00:00;Haut-Katanga;Sortie;Lualaba;Lualaba;53766
202002;JO;15:00:00;Haut-Lomami;Entree;Haut-Katanga;Haut-Katanga;459
202002;JO;15:00:00;Haut-Lomami;Entree;Haut-Lomami;Haut-Lomami;4529
202002;JO;15:00:00;Haut-Lomami;Entree;Haut-Lomami;Lomami;976
202002;JO;15:00:00;Haut-Lomami;Entree;Hors_Zone;Haut-Lomami;1140
202002;JO;15:00:00;Haut-Lomami;Entree;Hors_Zone;Hors_Zone;39333
202002;JO;15:00:00;Haut-Lomami;Entree;Hors_Zone;Kasai;9030
202002;JO;15:00:00;Haut-Lomami;Entree;Hors_Zone;Lomami;1033
202002;JO;15:00:00;Haut-Lomami;Entree;Kasai;Haut-Lomami;175
202002;JO;15:00:00;Haut-Lomami;Entree;Kasai;Kasai;142008
202002;JO;15:00:00;Haut-Lomami;Entree;Kasai-Oriental;Kasai-Oriental;271
202002;JO;15:00:00;Haut-Lomami;Entree;Kinshasa;Kinshasa;12989
202002;JO;15:00:00;Haut-Lomami;Entree;Lomami;Haut-Lomami;1927
202002;JO;15:00:00;Haut-Lomami;Entree;Lomami;Lomami;9413
202002;JO;15:00:00;Haut-Lomami;Sortie;Haut-Lomami;Haut-Lomami;5664
202002;JO;15:00:00;Haut-Lomami;Sortie;Haut-Lomami;Hors_Zone;391
202002;JO;15:00:00;Haut-Lomami;Sortie;Haut-Lomami;Kasai;10034
202002;JO;15:00:00;Haut-Lomami;Sortie;Haut-Lomami;Lomami;1348
202002;JO;15:00:00;Haut-Lomami;Sortie;Hors_Zone;Haut-Lomami;261
202002;JO;15:00:00;Haut-Lomami;Sortie;Hors_Zone;Hors_Zone;23455
202002;JO;15:00:00;Haut-Lomami;Sortie;Hors_Zone;Kasai;12706
202002;JO;15:00:00;Haut-Lomami;Sortie;Hors_Zone;Kasai-Oriental;205
202002;JO;15:00:00;Haut-Lomami;Sortie;Hors_Zone;Lomami;916
202002;JO;15:00:00;Haut-Lomami;Sortie;Kasai;Hors_Zone;4640
202002;JO;15:00:00;Haut-Lomami;Sortie;Kasai;Kasai;155058
202002;JO;15:00:00;Haut-Lomami;Sortie;Kinshasa;Kinshasa;4380
202002;JO;15:00:00;Haut-Lomami;Sortie;Lomami;Haut-Lomami;1861
202002;JO;15:00:00;Haut-Lomami;Sortie;Lomami;Kasai-Oriental;202
202002;JO;15:00:00;Haut-Lomami;Sortie;Lomami;Lomami;9838
202002;JO;15:00:00;Ituri;Entree;Hors_Zone;Hors_Zone;784
202002;JO;15:00:00;Ituri;Entree;Hors_Zone;Ituri;847
202002;JO;15:00:00;Ituri;Entree;Hors_Zone;Nord-Kivu;553
202002;JO;15:00:00;Ituri;Entree;Ituri;Ituri;364
202002;JO;15:00:00;Ituri;Entree;Nord-Kivu;Hors_Zone;366
202002;JO;15:00:00;Ituri;Entree;Nord-Kivu;Ituri;428
202002;JO;15:00:00;Ituri;Entree;Nord-Kivu;Nord-Kivu;3959
202002;JO;15:00:00;Ituri;Sortie;Hors_Zone;Hors_Zone;2047
202002;JO;15:00:00;Ituri;Sortie;Hors_Zone;Nord-Kivu;426
202002;JO;15:00:00;Ituri;Sortie;Ituri;Ituri;3362
202002;JO;15:00:00;Ituri;Sortie;Kinshasa;Kinshasa;955
202002;JO;15:00:00;Ituri;Sortie;Nord-Kivu;Nord-Kivu;2215
202002;JO;15:00:00;Kasai;Entree;Haut-Lomami;Kasai;10034
202002;JO;15:00:00;Kasai;Entree;Hors_Zone;Hors_Zone;44152
202002;JO;15:00:00;Kasai;Entree;Hors_Zone;Kinshasa;110
202002;JO;15:00:00;Kasai;Entree;Kasai;Hors_Zone;4410
202002;JO;15:00:00;Kasai;Entree;Kasai;Kasai;71893
202002;JO;15:00:00;Kasai;Entree;Kinshasa;Kinshasa;92
202002;JO;15:00:00;Kasai;Entree;Kwilu;Kwilu;34797
202002;JO;15:00:00;Kasai;Sortie;Haut-Lomami;Haut-Lomami;4988
202002;JO;15:00:00;Kasai;Sortie;Hors_Zone;Hors_Zone;18235
202002;JO;15:00:00;Kasai;Sortie;Hors_Zone;Kasai;4390
202002;JO;15:00:00;Kasai;Sortie;Kasai;Haut-Lomami;175
202002;JO;15:00:00;Kasai;Sortie;Kasai;Kasai;46255
202002;JO;15:00:00;Kasai;Sortie;Kinshasa;Kinshasa;27799
202002;JO;15:00:00;Kasai;Sortie;Kinshasa;Kongo-Central;115
202002;JO;15:00:00;Kasai;Sortie;Kwilu;Kinshasa;4176
202002;JO;15:00:00;Kasai;Sortie;Kwilu;Kwilu;19774
202002;JO;15:00:00;Kasai;Sortie;Nord-Kivu;Nord-Kivu;352
202002;JO;15:00:00;Kasai-Central;Entree;Hors_Zone;Hors_Zone;51773
202002;JO;15:00:00;Kasai-Central;Entree;Hors_Zone;Kasai-Central;14493
202002;JO;15:00:00;Kasai-Central;Entree;Hors_Zone;Kasai-Oriental;22989
202002;JO;15:00:00;Kasai-Central;Entree;Hors_Zone;Lomami;268
202002;JO;15:00:00;Kasai-Central;Entree;Kasai-Central;Hors_Zone;13595
202002;JO;15:00:00;Kasai-Central;Entree;Kasai-Central;Kasai-Central;101723
