Period;Day_type;Zone;Home_Zone;Activity_Zone;PresenceType;Age;Volume
202002;JO;Lualaba;Hors_Zone;Lualaba;Nuit;45-54;497
202002;JO;Lualaba;Hors_Zone;Lualaba;Nuit;55-64;103
202002;JO;Lualaba;Hors_Zone;Lualaba;Nuit;<18;2124
202002;JO;Lualaba;Kinshasa;Kinshasa;Jour;<18;24
202002;JO;Lualaba;Kinshasa;Kinshasa;Nuit;<18;23
202002;JO;Lualaba;Lualaba;Haut-Katanga;Jour;25-34;45
202002;JO;Lualaba;Lualaba;Haut-Katanga;Jour;<18;92
202002;JO;Lualaba;Lualaba;Haut-Katanga;Nuit;25-34;26
202002;JO;Lualaba;Lualaba;Haut-Katanga;Nuit;<18;96
202002;JO;Lualaba;Lualaba;Hors_Zone;Jour;18-24;25
202002;JO;Lualaba;Lualaba;Hors_Zone;Jour;25-34;133
202002;JO;Lualaba;Lualaba;Hors_Zone;Jour;35-44;49
202002;JO;Lualaba;Lualaba;Hors_Zone;Jour;<18;309
202002;JO;Lualaba;Lualaba;Hors_Zone;Nuit;18-24;211
202002;JO;Lualaba;Lualaba;Hors_Zone;Nuit;25-34;380
202002;JO;Lualaba;Lualaba;Hors_Zone;Nuit;35-44;115
202002;JO;Lualaba;Lualaba;Hors_Zone;Nuit;<18;627
202002;JO;Lualaba;Lualaba;Lualaba;Jour;18-24;20193
202002;JO;Lualaba;Lualaba;Lualaba;Jour;25-34;43857
202002;JO;Lualaba;Lualaba;Lualaba;Jour;35-44;25710
202002;JO;Lualaba;Lualaba;Lualaba;Jour;45-54;14199
202002;JO;Lualaba;Lualaba;Lualaba;Jour;55-64;7302
202002;JO;Lualaba;Lualaba;Lualaba;Jour;<18;54502
202002;JO;Lualaba;Lualaba;Lualaba;Jour;>65;3062
202002;JO;Lualaba;Lualaba;Lualaba;Nuit;18-24;17994
202002;JO;Lualaba;Lualaba;Lualaba;Nuit;25-34;39088
202002;JO;Lualaba;Lualaba;Lualaba;Nuit;35-44;22891
202002;JO;Lualaba;Lualaba;Lualaba;Nuit;45-54;12525
202002;JO;Lualaba;Lualaba;Lualaba;Nuit;55-64;6467
202002;JO;Lualaba;Lualaba;Lualaba;Nuit;<18;48448
202002;JO;Lualaba;Lualaba;Lualaba;Nuit;>65;2719
202002;JO;Mai-Ndombe;Hors_Zone;Hors_Zone;Jour;18-24;65
202002;JO;Mai-Ndombe;Hors_Zone;Hors_Zone;Jour;25-34;145
202002;JO;Mai-Ndombe;Hors_Zone;Hors_Zone;Jour;<18;239
202002;JO;Maniema;Hors_Zone;Hors_Zone;Jour;18-24;159
202002;JO;Maniema;Hors_Zone;Hors_Zone;Jour;25-34;473
202002;JO;Maniema;Hors_Zone;Hors_Zone;Jour;35-44;228
202002;JO;Maniema;Hors_Zone;Hors_Zone;Jour;45-54;67
202002;JO;Maniema;Hors_Zone;Hors_Zone;Jour;<18;865
202002;JO;Maniema;Hors_Zone;Hors_Zone;Nuit;25-34;26
202002;JO;Maniema;Hors_Zone;Hors_Zone;Nuit;<18;45
202002;JO;Maniema;Hors_Zone;Maniema;Jour;18-24;196
202002;JO;Maniema;Hors_Zone;Maniema;Jour;25-34;690
202002;JO;Maniema;Hors_Zone;Maniema;Jour;35-44;340
202002;JO;Maniema;Hors_Zone;Maniema;Jour;45-54;149
202002;JO;Maniema;Hors_Zone;Maniema;Jour;<18;1025
202002;JO;Maniema;Hors_Zone;Maniema;Nuit;25-34;93
202002;JO;Maniema;Hors_Zone;Maniema;Nuit;35-44;42
202002;JO;Maniema;Hors_Zone;Maniema;Nuit;<18;211
202002;JO;Maniema;Maniema;Maniema;Jour;18-24;24
202002;JO;Maniema;Maniema;Maniema;Jour;25-34;301
202002;JO;Maniema;Maniema;Maniema;Jour;35-44;44
202002;JO;Maniema;Maniema;Maniema;Jour;<18;632
202002;JO;Maniema;Maniema;Maniema;Nuit;18-24;24
202002;JO;Maniema;Maniema;Maniema;Nuit;25-34;239
202002;JO;Maniema;Maniema;Maniema;Nuit;35-44;50
202002;JO;Maniema;Maniema;Maniema;Nuit;<18;400
202002;JO;Maniema;Sud-Kivu;Sud-Kivu;Jour;25-34;26
202002;JO;Mongala;Hors_Zone;Hors_Zone;Jour;18-24;268
202002;JO;Mongala;Hors_Zone;Hors_Zone;Jour;25-34;373
202002;JO;Mongala;Hors_Zone;Hors_Zone;Jour;35-44;64
202002;JO;Mongala;Hors_Zone;Hors_Zone;Jour;<18;516
202002;JO;Mongala;Hors_Zone;Hors_Zone;Nuit;<18;108
202002;JO;Mongala;Hors_Zone;Mongala;Jour;<18;42
202002;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Jour;18-24;8246
202002;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Jour;25-34;12376
202002;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Jour;35-44;6342
202002;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Jour;45-54;3398
202002;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Jour;55-64;1663
202002;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Jour;<18;17595
202002;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Jour;>65;724
202002;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Nuit;18-24;1682
202002;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Nuit;25-34;2438
202002;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Nuit;35-44;1233
202002;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Nuit;45-54;623
202002;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Nuit;55-64;104
202002;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Nuit;<18;3466
202002;JO;Nord-Kivu;Hors_Zone;Ituri;Jour;<18;24
202002;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Jour;18-24;6304
202002;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Jour;25-34;10250
202002;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Jour;35-44;5681
202002;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Jour;45-54;3111
202002;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Jour;55-64;1521
202002;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Jour;<18;12179
202002;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Jour;>65;635
202002;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Nuit;18-24;1315
202002;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Nuit;25-34;2127
202002;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Nuit;35-44;1141
202002;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Nuit;45-54;578
202002;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Nuit;55-64;152
202002;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Nuit;<18;2521
202002;JO;Nord-Kivu;Hors_Zone;Sud-Kivu;Jour;<18;25
202002;JO;Nord-Kivu;Kinshasa;Kinshasa;Jour;<18;71
202002;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Jour;18-24;95
202002;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Jour;25-34;214
202002;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Jour;35-44;43
202002;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Jour;<18;342
202002;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Nuit;18-24;473
202002;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Nuit;25-34;722
202002;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Nuit;35-44;300
202002;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Nuit;45-54;21
202002;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Nuit;<18;864
202002;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Jour;18-24;8214
202002;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Jour;25-34;12474
202002;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Jour;35-44;6697
202002;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Jour;45-54;3533
202002;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Jour;55-64;1536
202002;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Jour;<18;14111
202002;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Jour;>65;592
202002;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Nuit;18-24;6531
202002;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Nuit;25-34;9767
202002;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Nuit;35-44;5197
202002;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Nuit;45-54;2711
202002;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Nuit;55-64;1179
202002;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Nuit;<18;10916
202002;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Nuit;>65;457
202002;JO;Nord-Kivu;Sud-Kivu;Sud-Kivu;Jour;<18;90
202002;JO;Nord-Ubangi;Hors_Zone;Hors_Zone;Jour;18-24;23
202002;JO;Nord-Ubangi;Hors_Zone;Hors_Zone;Jour;25-34;51
202002;JO;Nord-Ubangi;Hors_Zone;Hors_Zone;Jour;<18;192
202002;JO;Nord-Ubangi;Hors_Zone;Hors_Zone;Nuit;18-24;34
202002;JO;Nord-Ubangi;Hors_Zone;Hors_Zone;Nuit;<18;31
202002;JO;Nord-Ubangi;Hors_Zone;Nord-Ubangi;Jour;25-34;22
202002;JO;Nord-Ubangi;Hors_Zone;Nord-Ubangi;Jour;<18;116
202002;JO;Nord-Ubangi;Hors_Zone;Nord-Ubangi;Nuit;<18;24
202002;JO;Nord-Ubangi;Nord-Ubangi;Nord-Ubangi;Jour;<18;84
202002;JO;Nord-Ubangi;Nord-Ubangi;Nord-Ubangi;Nuit;<18;56
202002;JO;Sankuru;Hors_Zone;Hors_Zone;Jour;18-24;86
202002;JO;Sankuru;Hors_Zone;Hors_Zone;Jour;25-34;219
202002;JO;Sankuru;Hors_Zone;Hors_Zone;Jour;35-44;45
202002;JO;Sankuru;Hors_Zone;Hors_Zone;Jour;45-54;24
202002;JO;Sankuru;Hors_Zone;Hors_Zone;Jour;<18;416
202002;JO;Sankuru;Hors_Zone;Hors_Zone;Nuit;<18;88
202002;JO;Sankuru;Hors_Zone;Sankuru;Jour;18-24;120
202002;JO;Sankuru;Hors_Zone;Sankuru;Jour;25-34;363
202002;JO;Sankuru;Hors_Zone;Sankuru;Jour;<18;340
202002;JO;Sankuru;Hors_Zone;Sankuru;Nuit;18-24;30
202002;JO;Sankuru;Hors_Zone;Sankuru;Nuit;25-34;76
202002;JO;Sankuru;Hors_Zone;Sankuru;Nuit;<18;79
202002;JO;Sankuru;Kinshasa;Kinshasa;Jour;<18;39
202002;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Jour;18-24;7453
202002;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Jour;25-34;10569
202002;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Jour;35-44;5308
202002;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Jour;45-54;2937
202002;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Jour;55-64;1583
202002;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Jour;<18;14463
202002;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Jour;>65;707
202002;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Nuit;18-24;1527
202002;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Nuit;25-34;2151
202002;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Nuit;35-44;1067
202002;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Nuit;45-54;544
202002;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Nuit;55-64;186
202002;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Nuit;<18;3008
202002;JO;Sud-Kivu;Hors_Zone;Ituri;Jour;35-44;45
202002;JO;Sud-Kivu;Hors_Zone;Ituri;Nuit;35-44;37
202002;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Jour;18-24;4129
202002;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Jour;25-34;6480
202002;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Jour;35-44;3460
202002;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Jour;45-54;1988
202002;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Jour;55-64;1213
202002;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Jour;<18;7151
202002;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Jour;>65;576
202002;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Nuit;18-24;906
202002;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Nuit;25-34;1438
202002;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Nuit;35-44;733
202002;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Nuit;45-54;395
202002;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Nuit;55-64;48
202002;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Nuit;<18;1655
202002;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Jour;18-24;22
202002;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Jour;25-34;27
202002;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Jour;<18;193
202002;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Nuit;18-24;90
202002;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Nuit;25-34;122
202002;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Nuit;<18;269
202002;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Jour;18-24;4642
202002;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Jour;25-34;7443
202002;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Jour;35-44;3797
202002;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Jour;45-54;2102
202002;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Jour;55-64;1119
202002;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Jour;<18;7903
202002;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Jour;>65;440
202002;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Nuit;18-24;3536
202002;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Nuit;25-34;5549
202002;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Nuit;35-44;2785
