Period;Hour;Day_type;Origin;Destination;Immobility;Home_Category;Activity_Category;Age;Observation_Zone;Mode;Volume
202002;07:30:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;25
202002;07:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;30
202002;07:30:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Outside_Worker;45-54;ZoneGlobale;All_modes;26
202002;07:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;24
202002;07:30:00;JO;Lualaba;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;27
202002;07:30:00;WE;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;23
202002;08:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;22
202002;08:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;89
202002;08:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;45
202002;08:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;24
202002;08:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;97
202002;08:00:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;40
202002;08:00:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;26
202002;08:00:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;26
202002;08:00:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;28
202002;08:00:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;21
202002;08:00:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;25
202002;08:00:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;24
202002;08:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;21
202002;08:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;28
202002;08:00:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;35-44;ZoneGlobale;All_modes;51
202002;08:00:00;WE;Kongo-Central;Kinshasa;1h;Destination_Zone_Resident;Destination_Zone_Worker;45-54;ZoneGlobale;All_modes;22
202002;08:00:00;WE;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;28
202002;08:30:00;JO;Haut-Katanga;Kasai-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;63
202002;08:30:00;JO;Haut-Katanga;Kinshasa;1h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;25
202002;08:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;248
202002;08:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;21
202002;08:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;90
202002;08:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;22
202002;08:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;152
202002;08:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Destination_Zone_Worker;35-44;ZoneGlobale;All_modes;25
202002;08:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;25-34;ZoneGlobale;All_modes;23
202002;08:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;25
202002;08:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Origin_Zone_Worker;18-24;ZoneGlobale;All_modes;24
202002;08:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;18-24;ZoneGlobale;All_modes;25
202002;08:30:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;24
202002;08:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;18-24;ZoneGlobale;All_modes;29
202002;08:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;48
202002;08:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;23
202002;08:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;18-24;ZoneGlobale;All_modes;23
202002;08:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;22
202002;08:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;50
202002;08:30:00;JO;Lualaba;Haut-Katanga;3h;Outside_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;26
202002;08:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;35-44;ZoneGlobale;All_modes;28
202002;08:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;45-54;ZoneGlobale;All_modes;30
202002;08:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;77
202002;08:30:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;47
202002;09:00:00;JO;Haut-Katanga;Lualaba;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;22
202002;09:00:00;JO;Haut-Katanga;Lualaba;3h;Outside_Resident;Destination_Zone_Worker;45-54;ZoneGlobale;All_modes;27
202002;09:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;26
202002;09:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;151
202002;09:00:00;JO;Hors_Zone;Kasai-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;25
202002;09:00:00;JO;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;22
202002;09:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;23
202002;09:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;66
202002;09:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;21
202002;09:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;219
202002;09:00:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;24
202002;09:00:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;61
202002;09:00:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;27
202002;09:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;25-34;ZoneGlobale;All_modes;24
202002;09:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;84
202002;09:00:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;26
202002;09:00:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;23
202002;09:00:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;25
202002;09:00:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;30
202002;09:00:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;60
202002;09:00:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;24
202002;09:00:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;25
202002;09:00:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;35
202002;09:00:00;WE;Haut-Katanga;Kinshasa;1h;Study_Zone_Resident;Study_Zone_Worker;<18;ZoneGlobale;All_modes;30
202002;09:00:00;WE;Haut-Katanga;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;26
202002;09:00:00;WE;Haut-Katanga;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;26
202002;09:00:00;WE;Haut-Katanga;Lualaba;1h;Origin_Zone_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;24
202002;09:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;26
202002;09:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;75
202002;09:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;23
202002;09:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;21
202002;09:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;47
202002;09:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;121
202002;09:00:00;WE;Kinshasa;Kongo-Central;1h;Outside_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;24
202002;09:00:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;25-34;ZoneGlobale;All_modes;24
202002;09:00:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;24
202002;09:00:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;35-44;ZoneGlobale;All_modes;24
202002;09:00:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;33
202002;09:00:00;WE;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;24
202002;09:00:00;WE;Nord-Kivu;Ituri;1h;Origin_Zone_Resident;Origin_Zone_Worker;35-44;ZoneGlobale;All_modes;24
202002;09:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;101
202002;09:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;247
202002;09:30:00;JO;Hors_Zone;Kasai-Central;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;22
202002;09:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;26
202002;09:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;41
202002;09:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;35-44;ZoneGlobale;All_modes;23
202002;09:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;131
202002;09:30:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;21
202002;09:30:00;JO;Kinshasa;Kasai-Central;1h;Study_Zone_Resident;Study_Zone_Worker;<18;ZoneGlobale;All_modes;24
202002;09:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;22
202002;09:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;35-44;ZoneGlobale;All_modes;23
202002;09:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;25
202002;09:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;22
202002;09:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Destination_Zone_Worker;25-34;ZoneGlobale;All_modes;24
202002;09:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;52
202002;09:30:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;21
202002;09:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;21
202002;09:30:00;WE;Haut-Katanga;Lualaba;3h;Origin_Zone_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;27
202002;09:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;22
202002;09:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;90
202002;09:30:00;WE;Hors_Zone;Tshopo;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;28
202002;09:30:00;WE;Kinshasa;Kongo-Central;1h;Outside_Resident;Destination_Zone_Worker;45-54;ZoneGlobale;All_modes;24
202002;09:30:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;46
202002;09:30:00;WE;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;21
202002;09:30:00;WE;Kinshasa;Kongo-Central;3h;Outside_Resident;Destination_Zone_Worker;45-54;ZoneGlobale;All_modes;24
202002;09:30:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;25-34;ZoneGlobale;All_modes;36
202002;09:30:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;60
202002;09:30:00;WE;Kongo-Central;Kinshasa;1h;Outside_Resident;Origin_Zone_Worker;55-64;ZoneGlobale;All_modes;24
202002;09:30:00;WE;Kongo-Central;Kinshasa;3h;Outside_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;27
202002;10:00:00;JO;Haut-Katanga;Lualaba;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;28
202002;10:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;60
202002;10:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;35-44;ZoneGlobale;All_modes;21
202002;10:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;249
202002;10:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;21
202002;10:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;45-54;ZoneGlobale;All_modes;27
202002;10:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;220
202002;10:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;56
202002;10:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;348
202002;10:00:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;23
202002;10:00:00;JO;Hors_Zone;Mongala;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;25
202002;10:00:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;27
202002;10:00:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;24
202002;10:00:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;35-44;ZoneGlobale;All_modes;23
202002;10:00:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;63
202002;10:00:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;144
202002;10:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;45-54;ZoneGlobale;All_modes;21
202002;10:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;199
202002;10:00:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;23
202002;10:00:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;45-54;ZoneGlobale;All_modes;23
202002;10:00:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;195
202002;10:00:00;JO;Lualaba;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;24
202002;10:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;92
202002;10:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;32
202002;10:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;21
202002;10:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;35-44;ZoneGlobale;All_modes;23
202002;10:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;150
202002;10:00:00;WE;Hors_Zone;Kwango;1h;Outside_Resident;Outside_Worker;55-64;ZoneGlobale;All_modes;27
202002;10:00:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;37
202002;10:00:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;84
202002;10:00:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;42
202002;10:00:00;WE;Lualaba;Haut-Katanga;1h;Outside_Resident;Outside_Worker;>65;ZoneGlobale;All_modes;24
202002;10:00:00;WE;Nord-Kivu;Sud-Kivu;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;27
202002;10:30:00;JO;Haut-Katanga;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;26
202002;10:30:00;JO;Haut-Katanga;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;48
202002;10:30:00;JO;Hors_Zone;Bas-Uele;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;24
202002;10:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;43
202002;10:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;172
202002;10:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;45
202002;10:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;167
202002;10:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;23
202002;10:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;78
202002;10:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;35-44;ZoneGlobale;All_modes;63
202002;10:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;45-54;ZoneGlobale;All_modes;23
202002;10:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;269
202002;10:30:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;50
202002;10:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;75
202002;10:30:00;JO;Kasai-Central;Kinshasa;1h;Study_Zone_Resident;Study_Zone_Worker;25-34;ZoneGlobale;All_modes;39
202002;10:30:00;JO;Kasai-Central;Kinshasa;1h;Study_Zone_Resident;Study_Zone_Worker;<18;ZoneGlobale;All_modes;34
202002;10:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;35-44;ZoneGlobale;All_modes;28
202002;10:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;26
202002;10:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;24
202002;10:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;35-44;ZoneGlobale;All_modes;54
202002;10:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;45-54;ZoneGlobale;All_modes;26
202002;10:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;35
202002;10:30:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;31
202002;10:30:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;28
202002;10:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;24
202002;10:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;25-34;ZoneGlobale;All_modes;26
202002;10:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;35-44;ZoneGlobale;All_modes;48
202002;10:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;141
202002;10:30:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;73
202002;10:30:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;50
202002;10:30:00;JO;Kinshasa;Kwango;3h;Study_Zone_Resident;Study_Zone_Worker;35-44;ZoneGlobale;All_modes;25
202002;10:30:00;JO;Kinshasa;Nord-Kivu;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;26
202002;10:30:00;JO;Kinshasa;Nord-Kivu;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;25
202002;10:30:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;24
202002;10:30:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;23
202002;10:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;23
202002;10:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;45-54;ZoneGlobale;All_modes;28
202002;10:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;82
202002;10:30:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;21
202002;10:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;74
202002;10:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;82
202002;10:30:00;WE;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;22
202002;10:30:00;WE;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;35-44;ZoneGlobale;All_modes;28
202002;10:30:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;60
202002;10:30:00;WE;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Destination_Zone_Worker;18-24;ZoneGlobale;All_modes;24
202002;10:30:00;WE;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;24
202002;10:30:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;35-44;ZoneGlobale;All_modes;24
202002;10:30:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;85
202002;10:30:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Destination_Zone_Worker;18-24;ZoneGlobale;All_modes;24
202002;11:00:00;JO;Haut-Katanga;Lualaba;1h;Outside_Resident;Origin_Zone_Worker;35-44;ZoneGlobale;All_modes;26
202002;11:00:00;JO;Haut-Katanga;Lualaba;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;27
